,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
17,Andre Drummond,CHI,57,26,31,12.8,6.6,3.6,54.7,9.6,68.3,0.4,71.4,4.2
18,Andre Iguodala,GSW,7,2,5,13.5,1.9,0.4,23.1,3.9,48.1,0.6,56.5,7.3
19,Andrew Nembhard,IND,64,29,35,27.1,2.6,0.5,17.8,4.8,55.4,0.4,60.6,10.1
20,Andrew Wiggins,GSW,36,18,18,32.3,5.0,1.6,32.6,9.8,51.4,0.8,55.9,7.1
21,Anfernee Simons,POR,61,27,34,35.0,2.6,0.5,20.9,4.8,53.7,0.4,59.0,9.5
22,Anthony Davis,LAL,45,22,23,33.6,12.5,7.0,56.0,20.3,61.8,1.5,66.7,4.4
23,Anthony Edwards,MIN,71,35,36,36.0,5.9,1.2,20.9,10.2,57.8,0.8,62.4,7.0
24,Anthony Gill,WAS,48,18,30,10.0,1.6,0.6,38.7,3.1,51.0,0.3,56.4,6.0
25,Anthony Lamb,GSW,51,27,24,20.0,3.4,1.3,37.7,7.3,47.3,0.7,52.4,6.4
26,Austin Reaves,LAL,53,26,27,27.7,2.9,0.4,14.9,5.7,51.3,0.6,57.7,8.7
27,Austin Rivers,MIN,51,24,27,19.9,1.6,0.2,13.3,3.0,53.5,0.2,58.0,9.6
28,Ayo Dosunmu,CHI,67,32,35,26.9,2.9,0.6,20.1,5.5,52.9,0.6,59.1,10.6
29,Bam Adebayo,MIA,67,35,32,35.1,9.3,4.0,42.5,15.9,58.9,1.0,63.0,5.7
30,Ben Simmons,BKN,42,24,18,26.3,6.3,1.9,30.0,9.9,63.1,0.7,67.8,6.3
31,Bennedict Mathurin,IND,67,30,37,27.8,4.0,1.2,29.0,7.9,50.9,0.6,54.8,8.3
32,Bismack Biyombo,PHX,50,26,24,13.4,3.9,1.7,42.8,7.5,51.5,0.5,55.4,5.0
33,Blake Griffin,BOS,34,21,13,14.3,3.7,1.7,46.0,6.6,56.3,0.5,61.2,5.4
34,Blake Wesley,SAS,24,5,19,17.0,2.1,0.4,19.6,4.2,50.5,0.2,53.1,7.3
35,Boban Marjanovic,HOU,25,4,21,4.7,1.7,0.7,42.9,3.0,56.0,0.2,60.9,3.9
36,Bobby Portis,MIL,59,39,20,26.0,9.6,3.3,34.5,15.7,61.0,1.1,65.5,5.1
37,Bogdan Bogdanovic,ATL,44,22,22,28.4,3.2,0.6,20.0,5.5,57.9,0.5,63.9,7.7
38,Bojan Bogdanovic,DET,58,15,43,32.0,3.8,0.7,18.3,7.1,53.0,0.4,56.6,8.9
39,Bol Bol,ORL,66,26,40,21.6,5.8,1.5,26.0,8.4,69.4,0.5,73.8,5.4
40,Bones Hyland,LAC,47,30,17,19.0,2.2,0.5,23.1,4.1,53.3,0.3,57.1,8.4
41,Bradley Beal,WAS,49,24,25,33.5,3.9,1.0,26.2,6.8,57.5,0.4,61.4,8.2
42,Brandon Boston Jr.,LAC,21,8,13,11.7,1.4,0.4,31.0,2.8,49.2,0.1,51.8,7.7
43,Brandon Clarke,MEM,56,32,24,19.5,5.5,2.6,47.1,10.9,50.9,0.7,54.5,5.2
44,Brandon Ingram,NOP,33,14,19,33.0,5.0,1.2,25.0,8.2,60.5,0.6,65.3,7.3
45,Braxton Key,DET,3,0,3,3.0,0.3,0.3,100.0,1.0,33.3,0.3,50.0,2.8
46,Brook Lopez,MIL,68,49,19,30.7,6.7,3.3,49.5,12.1,55.5,1.0,60.6,6.2
47,Bruce Brown,DEN,70,47,23,28.2,4.0,1.1,26.6,7.5,53.9,0.5,57.9,7.0
48,Bruno Fernando,ATL,34,10,24,10.9,3.6,1.5,41.1,7.6,48.2,0.5,51.9,4.9
49,Bryce McGowens,CHA,36,11,25,14.8,1.7,0.5,27.9,3.1,55.5,0.2,59.2,9.2
50,Bryn Forbes,MIN,25,9,16,10.7,0.6,0.2,33.3,1.2,50.0,0.0,51.7,11.8
51,Buddy Boeheim,DET,5,1,4,11.8,0.6,0.2,33.3,1.4,42.9,0.2,50.0,12.4
52,Buddy Hield,IND,71,32,39,31.7,5.0,0.9,17.7,9.3,53.9,0.8,59.1,8.2
53,CJ McCollum,NOP,63,29,34,35.1,4.4,0.7,15.6,7.3,59.7,0.3,62.7,10.1
54,Cade Cunningham,DET,12,3,9,33.3,6.2,1.8,29.7,10.7,57.8,0.5,60.7,7.1
55,Caleb Houstan,ORL,41,15,26,15.1,2.0,0.6,31.0,4.0,50.6,0.3,55.3,8.6
56,Caleb Martin,MIA,61,32,29,29.7,4.9,1.2,25.2,9.1,53.6,0.9,59.2,8.2
57,Cam Reddish,POR,35,13,22,25.2,2.3,0.5,22.8,4.3,52.7,0.4,58.1,10.2
58,Cam Thomas,BKN,51,28,23,16.5,1.7,0.4,20.5,3.8,45.6,0.4,50.9,7.6
59,Cameron Johnson,BKN,31,19,12,27.8,4.3,1.0,23.9,7.4,58.3,0.5,62.9,7.2
60,Cameron Payne,PHX,38,21,17,21.6,2.2,0.2,10.6,4.3,51.8,0.3,56.3,9.2
61,Caris LeVert,CLE,67,40,27,30.0,3.9,1.0,24.4,6.4,60.6,0.5,65.7,8.3
62,Carlik Jones,CHI,1,0,1,21.7,3.0,2.0,66.7,4.0,75.0,0.0,75.0,9.0
63,Cedi Osman,CLE,68,42,26,20.6,2.3,0.5,20.5,4.1,55.7,0.4,60.9,8.5
64,Charles Bassey,SAS,35,9,26,14.5,5.5,2.0,36.8,9.3,59.0,0.7,64.1,4.9
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,11.2
66,Chimezie Metu,SAC,57,36,21,10.9,3.1,1.2,37.9,5.1,59.6,0.3,63.0,4.6
67,Chris Boucher,TOR,65,33,32,19.9,5.6,2.6,46.9,9.9,56.9,0.7,61.3,4.5
68,Chris Duarte,IND,45,19,26,19.8,2.6,0.5,20.0,5.2,49.1,0.5,54.0,8.1
69,Chris Paul,PHX,49,26,23,32.1,4.2,0.7,16.4,6.9,61.1,0.4,65.1,9.2
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,65,43,22,14.5,2.3,0.7,29.1,4.1,55.8,0.3,60.2,7.5
72,Christian Koloko,TOR,49,24,25,14.0,3.1,1.7,56.7,7.0,44.0,0.6,48.1,5.3
73,Christian Wood,DAL,58,31,27,26.7,7.7,3.1,40.0,12.2,63.3,0.8,68.0,5.0
74,Chuma Okeke,ORL,22,6,16,18.8,3.5,1.1,30.8,6.0,58.6,0.4,62.4,8.0
75,Clint Capela,ATL,54,29,25,26.6,11.0,5.6,50.8,17.0,64.9,0.7,67.8,4.6
76,Coby White,CHI,61,29,32,22.6,2.7,0.6,23.3,5.0,53.3,0.4,57.6,8.5
77,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
78,Cody Zeller,MIA,10,4,6,13.0,3.5,1.8,51.4,8.0,43.8,0.9,49.3,4.2
79,Cole Anthony,ORL,51,23,28,25.4,4.6,0.9,18.9,7.8,58.5,0.7,64.7,7.6
80,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
81,Collin Sexton,UTA,47,24,23,24.0,2.2,0.5,24.0,4.3,51.0,0.3,54.5,10.1
82,Corey Kispert,WAS,63,28,35,27.5,2.7,0.7,25.6,5.1,53.8,0.3,57.7,8.4
83,Cory Joseph,DET,52,11,41,18.1,1.6,0.4,24.4,3.9,40.4,0.5,45.8,10.0
84,D'Angelo Russell,LAL,63,32,31,32.5,3.1,0.6,20.3,6.2,50.5,0.7,56.8,10.0
85,Daishen Nix,HOU,47,12,35,16.7,1.8,0.5,27.1,3.3,54.5,0.2,58.6,8.2
86,Dalano Banton,TOR,27,14,13,9.3,1.3,0.4,30.6,2.7,48.6,0.2,52.2,6.8
87,Dalen Terry,CHI,27,13,14,5.0,0.6,0.2,29.4,1.8,35.4,0.1,38.6,7.9
88,Damian Jones,UTA,31,10,21,9.8,2.6,1.0,38.3,5.0,52.3,0.3,55.5,6.7
89,Damian Lillard,POR,56,26,30,36.3,4.7,1.1,22.8,8.8,53.2,0.7,57.5,9.1
90,Damion Lee,PHX,69,38,31,20.8,3.1,0.6,19.7,5.3,58.5,0.4,63.4,7.7
91,Daniel Gafford,WAS,69,30,39,19.7,5.3,2.7,49.9,11.3,47.3,0.8,51.1,4.2
92,Daniel Theis,IND,7,1,6,15.5,3.1,1.7,54.5,7.7,40.7,0.6,44.0,4.0
93,Danny Green,CLE,9,5,4,9.8,0.8,0.3,42.9,2.2,35.0,0.0,35.0,5.2
94,Danuel House Jr.,PHI,46,32,14,14.0,1.7,0.2,13.2,2.9,56.7,0.2,60.3,7.1
95,Dario Saric,OKC,51,24,27,14.4,3.7,1.4,37.4,7.0,53.4,0.4,56.9,5.0
96,Darius Bazley,PHX,38,18,20,15.1,3.4,1.1,32.0,6.2,54.0,0.5,58.4,5.9
97,Darius Days,HOU,4,0,4,6.2,1.5,0.3,16.7,3.0,50.0,0.0,50.0,4.7
98,Darius Garland,CLE,62,35,27,35.2,2.7,0.4,14.8,5.5,49.1,0.4,52.5,11.3
99,David Duke Jr.,BKN,18,7,11,9.6,1.1,0.3,25.0,2.6,43.5,0.3,48.8,10.0
100,David Roddy,MEM,58,36,22,16.9,2.6,0.7,26.8,4.6,56.0,0.4,60.8,6.6
101,Davion Mitchell,SAC,69,42,27,17.9,1.3,0.2,14.8,2.6,49.7,0.2,54.3,10.0
102,Davis Bertans,DAL,39,19,20,10.7,1.0,0.3,30.0,2.3,44.4,0.2,49.4,6.9
103,Davon Reed,LAL,40,26,14,8.4,1.5,0.3,22.4,2.5,58.0,0.3,65.9,7.6
104,Day'Ron Sharpe,BKN,36,16,20,11.2,3.8,2.0,52.6,7.8,49.1,0.4,51.9,4.3
105,De'Aaron Fox,SAC,63,40,23,34.0,4.3,0.8,19.7,7.4,58.0,0.5,62.4,8.8
106,De'Andre Hunter,ATL,60,33,27,31.9,4.2,1.2,28.7,7.9,53.2,0.8,58.8,7.4
107,De'Anthony Melton,PHI,67,46,21,27.8,4.1,1.2,30.0,7.4,56.2,0.7,61.8,7.8
108,DeAndre Jordan,DEN,35,22,13,14.3,4.8,2.0,41.1,7.9,61.1,0.5,65.6,4.4
109,DeMar DeRozan,CHI,63,31,32,36.6,4.6,1.0,20.6,8.3,55.5,0.8,61.3,8.6
110,Dean Wade,CLE,39,27,12,19.9,3.3,0.9,27.7,6.0,55.8,0.5,61.0,6.6
111,Deandre Ayton,PHX,61,30,31,30.4,10.1,4.3,42.0,15.8,64.4,1.1,69.4,4.6
112,Dejounte Murray,ATL,65,33,32,36.4,5.4,1.3,24.1,9.7,55.8,1.0,62.0,7.2
113,Delon Wright,WAS,42,23,19,24.0,3.3,1.0,29.2,5.6,58.1,0.4,62.3,9.3
114,Deni Avdija,WAS,69,31,38,25.9,6.2,1.8,29.5,10.7,58.2,1.1,64.6,4.8
115,Dennis Schroder,LAL,58,30,28,30.1,2.4,0.2,9.2,4.8,51.4,0.4,55.9,10.9
116,Dennis Smith Jr.,CHA,50,16,34,25.7,3.0,0.7,24.0,6.3,47.6,0.8,54.3,8.3
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.2,0.2,100.0,1.4,14.3,0.2,16.7,1.8
119,Derrick Jones Jr.,CHI,52,22,30,13.5,2.3,1.3,54.9,4.4,53.0,0.3,56.5,5.6
120,Derrick Rose,NYK,27,12,15,12.5,1.5,0.3,20.0,2.9,51.9,0.1,54.1,10.4
121,Derrick White,BOS,72,49,23,28.0,3.4,1.0,27.9,6.3,54.0,0.7,60.2,8.0
122,Desmond Bane,MEM,48,30,18,31.2,5.1,1.1,22.1,8.8,57.5,0.6,61.6,7.9
123,Devin Booker,PHX,43,27,16,34.5,4.5,0.9,20.0,8.3,54.3,0.6,58.2,8.4
124,Devin Vassell,SAS,35,11,24,31.1,3.9,1.1,27.0,6.7,58.3,0.6,64.0,6.5
125,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
126,Devonte' Graham,SAS,66,30,36,17.8,1.6,0.3,16.7,3.1,52.2,0.3,57.4,10.5
127,Dewayne Dedmon,PHI,33,20,13,11.0,3.5,1.6,46.5,6.7,51.6,0.6,57.0,5.0
128,Dillon Brooks,MEM,64,40,24,30.5,3.3,0.7,20.0,6.2,53.3,0.5,57.9,8.7
129,Domantas Sabonis,SAC,68,42,26,34.7,12.5,5.2,41.5,21.6,57.9,1.6,62.5,4.0
130,Dominick Barlow,SAS,17,2,15,11.7,2.7,1.1,41.3,5.1,53.5,0.6,60.5,6.2
131,Donovan Mitchell,CLE,61,39,22,35.5,4.1,1.0,23.7,7.1,58.6,0.3,61.1,9.1
132,Donte DiVincenzo,GSW,61,33,28,26.7,4.4,0.9,21.0,7.8,56.3,0.7,61.7,7.5
133,Dorian Finney-Smith,BKN,56,26,30,31.3,4.8,1.9,40.8,8.6,55.7,0.8,61.1,6.7
134,Doug McDermott,SAS,58,18,40,20.7,2.2,0.5,23.4,4.0,54.9,0.3,59.8,8.3
135,Draymond Green,GSW,62,32,30,31.5,7.3,2.9,40.2,11.9,61.1,1.0,66.8,5.4
136,Drew Eubanks,POR,68,29,39,19.6,5.1,1.8,35.5,9.2,55.0,0.7,59.4,5.0
137,Dru Smith,BKN,10,4,6,12.4,1.8,0.3,16.7,3.0,60.0,0.4,69.2,10.3
138,Duane Washington Jr.,NYK,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
139,Duncan Robinson,MIA,35,16,19,16.5,1.7,0.5,29.5,3.1,57.0,0.2,61.6,8.6
140,Dwight Powell,DAL,66,35,31,20.0,4.4,1.8,42.2,9.5,45.9,0.7,49.3,5.9
141,Dylan Windler,CLE,2,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,48,24,24,18.8,3.3,1.1,34.4,6.0,54.9,0.4,58.8,7.6
143,Edmond Sumner,BKN,48,28,20,14.4,1.5,0.3,17.6,3.3,47.4,0.2,50.7,8.7
144,Eric Gordon,LAC,59,18,41,29.3,2.0,0.2,11.9,3.7,54.1,0.2,57.3,11.9
145,Eugene Omoruyi,DET,31,10,21,14.2,2.5,0.9,35.9,5.5,45.3,0.4,49.1,6.5
146,Evan Fournier,NYK,23,13,10,18.0,2.0,0.3,15.6,3.4,57.7,0.3,63.4,9.2
147,Evan Mobley,CLE,71,43,28,34.2,8.9,3.7,41.8,15.3,58.2,1.3,63.4,5.3
148,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
149,Frank Jackson,UTA,1,0,1,5.1,2.0,1.0,50.0,5.0,40.0,0.0,40.0,21.2
150,Frank Kaminsky,HOU,33,12,21,6.4,1.4,0.7,53.3,2.2,60.8,0.0,61.6,3.9
151,Frank Ntilikina,DAL,42,19,23,11.6,1.3,0.3,20.8,2.3,55.2,0.2,60.9,8.9
152,Franz Wagner,ORL,70,28,42,32.8,3.9,0.8,21.0,7.4,53.0,0.6,57.3,9.1
153,Fred VanVleet,TOR,59,29,30,36.9,4.2,0.8,20.1,7.9,53.7,0.8,59.6,10.0
154,Furkan Korkmaz,PHI,29,21,8,9.4,1.0,0.2,23.3,1.9,55.6,0.2,62.5,10.7
155,Gabe Vincent,MIA,58,31,27,26.3,2.2,0.4,18.4,4.0,53.6,0.3,57.6,11.5
156,Garrett Temple,NOP,20,12,8,7.1,0.7,0.3,35.7,1.5,48.3,0.2,56.0,9.2
157,Garrison Mathews,ATL,48,13,35,12.7,1.3,0.3,19.0,2.6,50.0,0.3,56.8,9.2
158,Gary Harris,ORL,40,17,23,25.1,2.1,0.4,19.3,3.9,53.9,0.3,58.5,11.9
159,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
160,Gary Trent Jr.,TOR,62,30,32,32.6,2.6,0.5,17.7,4.3,61.0,0.3,65.1,9.9
161,George Hill,IND,41,26,15,18.7,1.9,0.5,24.1,4.2,46.2,0.3,50.0,10.0
162,Georges Niang,PHI,67,46,21,19.3,2.4,0.5,21.5,4.7,49.8,0.5,55.4,6.7
163,Giannis Antetokounmpo,MIL,55,41,14,32.4,11.9,3.8,32.1,18.4,64.5,1.3,69.4,5.1
164,Goga Bitadze,ORL,28,9,19,10.2,2.9,1.5,52.5,6.1,46.8,0.8,53.7,4.2
165,Goran Dragic,MIL,50,22,28,15.5,1.3,0.3,19.4,2.8,47.2,0.2,51.5,9.5
166,Gordon Hayward,CHA,46,17,29,31.5,4.3,0.9,20.5,6.8,63.7,0.4,67.8,9.0
167,Gorgui Dieng,SAS,24,2,22,9.8,2.7,0.8,31.3,4.3,61.5,0.3,66.0,6.6
168,Grant Williams,BOS,69,47,22,26.7,4.7,1.8,38.2,8.7,53.7,0.7,58.1,6.5
169,Grayson Allen,MIL,64,47,17,27.9,3.3,0.7,20.6,6.4,52.2,0.6,57.5,9.4
170,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
171,Hamidou Diallo,DET,55,12,43,17.7,3.5,1.2,33.5,5.5,62.8,0.2,65.6,6.7
172,Harrison Barnes,SAC,70,43,27,32.9,4.7,1.4,30.1,8.0,58.0,0.7,63.7,8.1
173,Haywood Highsmith,MIA,47,24,23,18.6,3.6,1.2,33.1,6.4,56.1,0.5,61.0,7.8
174,Herbert Jones,NOP,54,22,32,29.0,4.0,1.6,40.1,7.7,52.4,0.5,55.9,8.0
175,Immanuel Quickley,NYK,71,42,29,28.4,4.1,0.5,11.9,6.9,60.2,0.5,64.8,9.7
176,Isaac Okoro,CLE,73,45,28,21.8,2.5,0.8,30.2,5.2,48.3,0.4,52.1,9.5
177,Isaiah Hartenstein,NYK,72,42,30,19.6,6.7,3.5,52.6,12.6,52.9,0.9,56.8,4.8
178,Isaiah Jackson,IND,52,21,31,15.3,4.0,2.3,58.1,8.3,49.0,0.9,54.7,4.3
179,Isaiah Joe,OKC,62,31,31,18.0,2.3,0.4,16.2,4.5,51.3,0.5,57.7,7.8
180,Isaiah Livers,DET,45,10,35,22.4,2.5,0.8,31.6,4.9,51.8,0.5,57.6,8.7
181,Isaiah Mobley,CLE,9,6,3,3.4,1.3,0.6,41.7,1.8,75.0,0.0,75.0,5.4
182,Isaiah Roby,SAS,41,9,32,11.3,2.5,0.8,31.7,4.2,59.8,0.2,63.4,5.9
183,Isaiah Stewart,DET,49,12,37,28.3,8.0,3.1,39.0,14.1,56.6,1.0,60.8,4.6
184,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,36,22,14,9.0,1.3,0.3,24.4,2.4,52.3,0.3,59.2,7.6
186,Ish Wainright,PHX,52,28,24,15.4,2.3,1.0,42.0,4.4,52.4,0.3,56.9,7.0
187,Ivica Zubac,LAC,65,36,29,29.1,10.2,5.2,50.9,17.9,57.0,1.1,60.7,4.1
188,JD Davison,BOS,8,7,1,2.3,0.6,0.0,0.0,0.8,83.3,0.0,83.3,5.5
189,JT Thor,CHA,59,17,42,11.9,1.9,0.8,40.7,3.2,60.1,0.2,63.8,7.7
190,Ja Morant,MEM,53,34,19,32.5,6.0,1.4,24.0,11.2,53.5,0.8,57.7,7.8
191,JaMychal Green,GSW,52,26,26,14.3,3.7,1.7,45.3,6.2,59.6,0.4,63.8,4.8
192,JaVale McGee,DAL,37,18,19,8.0,2.5,1.4,53.2,4.7,54.3,0.4,59.1,4.2
193,Jabari Smith Jr.,HOU,67,17,50,30.5,7.1,2.8,38.8,11.6,61.4,0.9,66.4,5.4
194,Jabari Walker,POR,46,20,26,8.7,2.0,1.0,52.2,3.7,54.8,0.2,57.9,4.6
195,Jack White,DEN,16,12,4,3.2,0.6,0.3,55.6,1.0,56.3,0.1,60.0,5.0
196,Jaden Hardy,DAL,37,18,19,13.8,1.6,0.3,18.6,2.9,55.1,0.2,60.2,9.3
197,Jaden Ivey,DET,62,15,47,30.2,3.9,0.8,20.3,8.0,48.8,0.9,54.9,8.5
198,Jaden McDaniels,MIN,69,34,35,30.9,3.9,1.4,36.2,7.4,53.0,0.7,58.2,8.0
199,Jaden Springer,PHI,10,10,0,4.0,0.9,0.4,44.4,1.6,56.3,0.1,60.0,6.1
200,Jae Crowder,MIL,11,9,2,18.7,4.2,1.3,30.4,7.3,57.5,0.5,61.3,6.7
201,Jae'Sean Tate,HOU,30,7,23,21.8,3.9,1.3,34.2,7.3,53.7,0.5,57.9,7.0
202,Jake LaRavia,MEM,33,22,11,11.9,1.8,0.6,33.3,3.1,58.8,0.2,61.9,8.1
203,Jakob Poeltl,TOR,60,20,40,26.6,9.2,5.2,56.4,15.2,60.4,0.9,64.3,4.5
204,Jalen Brunson,NYK,63,37,26,34.9,3.6,0.6,17.9,6.7,53.0,0.5,56.9,9.8
205,Jalen Duren,DET,56,15,41,24.9,8.8,4.3,48.8,16.6,53.2,1.1,57.0,4.3
206,Jalen Green,HOU,64,16,48,33.9,3.9,0.8,21.2,7.5,52.3,0.5,56.2,7.5
207,Jalen Johnson,ATL,64,32,32,14.5,3.9,1.4,36.0,6.2,62.7,0.5,68.1,5.2
208,Jalen McDaniels,PHI,70,26,44,24.5,4.5,1.2,25.6,8.3,54.4,0.7,59.4,5.7
209,Jalen Smith,IND,59,29,30,18.5,5.7,2.6,45.3,10.1,56.7,0.6,60.6,4.7
210,Jalen Suggs,ORL,45,17,28,23.7,3.0,1.0,33.1,6.0,49.1,0.5,53.2,8.6
211,Jalen Williams,OKC,64,31,33,29.8,4.4,1.3,28.8,8.0,55.2,0.6,59.9,7.8
212,Jamal Cain,MIA,15,8,7,12.4,2.6,0.9,35.9,4.3,60.0,0.4,66.1,6.0
213,Jamal Murray,DEN,57,38,19,33.0,4.0,0.7,17.5,6.7,59.7,0.5,64.8,8.9
214,Jamaree Bouyea,WAS,5,2,3,14.1,1.2,0.2,16.7,2.8,42.9,0.2,46.2,9.9
215,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
216,James Harden,PHI,52,36,16,36.8,6.3,1.2,19.5,10.2,62.1,0.6,66.2,6.8
217,James Johnson,IND,14,6,8,8.8,1.5,0.4,23.8,2.6,58.3,0.1,61.8,5.2
218,James Wiseman,DET,34,10,24,17.8,5.6,2.4,42.1,10.3,54.4,0.5,57.4,3.8
219,Jared Butler,OKC,2,1,1,9.6,0.5,0.0,0.0,2.5,20.0,0.0,20.0,9.1
220,Jared Rhoden,DET,6,1,5,8.5,2.0,1.3,66.7,3.2,63.2,0.3,70.6,5.2
221,Jaren Jackson Jr.,MEM,53,33,20,28.1,6.6,2.5,38.2,12.7,52.2,1.1,56.9,6.4
222,Jarred Vanderbilt,LAL,67,34,33,24.4,7.8,2.4,30.8,12.6,61.6,0.7,65.1,5.5
223,Jarrett Allen,CLE,62,39,23,33.0,9.8,4.6,46.7,16.8,58.5,1.4,63.8,4.9
224,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
225,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
226,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
227,Jaxson Hayes,NOP,42,18,24,14.1,3.0,1.0,32.8,5.3,57.4,0.3,61.0,6.0
228,Jay Huff,WAS,2,1,1,4.4,1.5,0.5,33.3,2.0,75.0,0.0,75.0,4.6
229,Jaylen Brown,BOS,60,40,20,36.2,6.9,1.7,24.0,11.5,59.9,1.0,65.3,7.0
230,Jaylen Nowell,MIN,62,31,31,19.5,2.6,0.5,20.1,4.7,56.0,0.3,59.9,9.4
231,Jaylin Williams,OKC,38,18,20,17.8,4.8,1.9,39.2,8.1,58.8,0.5,62.8,5.2
232,Jayson Tatum,BOS,67,47,20,37.4,8.9,1.7,19.6,12.8,69.7,0.8,74.3,6.2
233,Jeff Dowtin Jr.,TOR,18,12,6,8.9,0.9,0.2,17.6,1.4,68.0,0.1,70.8,14.0
234,Jeff Green,DEN,47,28,19,19.3,2.6,0.8,29.5,4.4,58.7,0.2,61.9,8.5
235,Jerami Grant,POR,63,28,35,35.6,4.5,1.1,24.0,7.8,57.3,0.7,62.5,8.8
236,Jeremiah Robinson-Earl,OKC,35,11,24,19.8,4.5,2.3,51.6,9.0,49.7,1.1,56.7,4.8
237,Jeremy Sochan,SAS,54,15,39,26.1,5.2,1.8,35.2,9.7,53.6,1.0,59.8,5.8
238,Jericho Sims,NYK,49,29,20,15.8,4.7,2.3,48.7,8.7,54.7,0.7,59.2,5.0
239,Jevon Carter,MIL,70,50,20,22.3,2.6,0.3,12.2,4.2,61.4,0.2,64.0,11.2
240,Jimmy Butler,MIA,57,30,27,33.3,6.1,2.6,42.4,10.3,59.3,0.5,62.1,6.3
241,Jock Landale,PHX,61,32,29,13.9,4.0,2.1,53.7,8.0,49.7,0.5,53.3,5.4
242,Joe Harris,BKN,63,34,29,21.6,2.3,0.6,27.3,4.7,48.5,0.5,54.6,9.0
243,Joe Ingles,MIL,36,25,11,23.2,3.1,0.4,13.3,4.7,66.5,0.4,72.0,7.8
