,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
244,Joe Wieskamp,TOR,3,1,2,7.9,0.7,0.0,0.0,0.7,100.0,0.0,100.0,3.5
245,Joel Embiid,PHI,55,37,18,35.0,10.2,4.0,39.5,17.5,58.1,1.4,63.1,5.0
246,John Butler Jr.,POR,9,2,7,3.4,0.2,0.2,100.0,0.7,33.3,0.0,33.3,4.6
247,John Collins,ATL,59,30,29,30.2,6.6,2.6,40.0,12.1,54.6,1.0,59.5,5.1
248,John Konchar,MEM,60,36,24,21.5,4.3,1.2,26.5,7.2,60.6,0.5,65.2,6.9
249,John Wall,LAC,34,15,19,22.2,2.7,0.5,17.4,5.2,52.3,0.4,56.8,9.6
250,Johnny Davis,WAS,15,7,8,5.8,0.9,0.1,15.4,1.5,56.5,0.1,59.1,10.8
251,Johnny Juzang,UTA,7,2,5,10.2,1.0,0.7,71.4,2.0,50.0,0.1,53.8,7.4
252,Jonas Valanciunas,NOP,66,31,35,24.4,9.5,4.2,44.3,15.7,60.8,0.9,64.5,4.0
253,Jonathan Isaac,ORL,11,8,3,11.3,4.0,1.9,47.7,6.1,65.7,0.4,69.8,3.6
254,Jonathan Kuminga,GSW,55,30,25,20.1,3.3,1.2,36.3,6.5,49.9,0.7,55.8,6.7
255,Jordan Clarkson,UTA,61,30,31,32.6,4.0,1.0,24.8,7.4,54.3,0.4,57.6,8.2
256,Jordan Goodwin,WAS,49,19,30,17.3,3.2,1.1,35.3,5.6,56.7,0.4,61.7,7.2
257,Jordan Hall,SAS,9,1,8,9.2,1.3,0.3,25.0,2.1,63.2,0.0,63.2,12.2
258,Jordan McLaughlin,MIN,33,17,16,15.5,1.5,0.4,24.0,3.2,48.1,0.2,51.5,10.0
259,Jordan Nwora,IND,49,32,17,16.9,3.2,0.7,22.3,5.2,61.6,0.3,66.0,7.2
260,Jordan Poole,GSW,69,35,34,30.6,2.8,0.5,18.3,5.5,50.1,0.4,54.3,10.1
261,Jordan Schakel,WAS,2,0,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Jose Alvarado,NOP,61,30,31,21.5,2.3,0.6,24.8,4.6,49.8,0.5,55.3,9.4
263,Josh Christopher,HOU,51,11,40,11.4,1.1,0.3,24.1,2.4,47.2,0.2,52.3,9.6
264,Josh Giddey,OKC,64,29,35,30.9,7.9,2.5,32.1,13.0,60.8,0.7,64.1,6.3
265,Josh Green,DAL,50,24,26,25.5,3.0,0.6,21.6,5.8,50.7,0.5,55.2,8.4
266,Josh Hart,NYK,65,36,29,32.7,7.9,2.5,31.4,13.4,59.3,1.1,64.7,7.1
267,Josh Minott,MIN,13,6,7,5.8,1.7,0.5,31.8,2.3,73.3,0.2,78.6,5.6
268,Josh Okogie,PHX,59,30,29,17.3,3.3,1.6,47.7,5.9,56.9,0.4,61.0,7.0
269,Josh Richardson,NOP,51,15,36,24.2,2.7,0.6,21.4,5.2,52.8,0.5,58.6,8.1
270,Joshua Primo,SAS,4,3,1,23.3,3.3,0.3,7.7,8.0,40.6,1.0,46.4,11.8
271,Jrue Holiday,MIL,57,43,14,33.1,5.1,1.3,26.0,9.0,57.1,0.5,60.7,8.5
272,Juan Toscano-Anderson,UTA,39,15,24,11.9,2.2,0.5,23.3,4.2,52.8,0.3,56.6,6.1
273,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,0.7,24.4,5.2,56.4,0.5,62.8,6.7
274,Julian Champagnie,SAS,5,3,2,7.5,1.4,0.4,28.6,2.4,58.3,0.0,58.3,12.0
275,Julius Randle,NYK,71,41,30,35.9,10.3,3.3,31.8,16.3,63.3,0.9,67.2,5.0
276,Justin Champagnie,TOR,3,2,1,3.6,1.3,0.7,50.0,2.0,66.7,0.3,80.0,4.7
277,Justin Holiday,DAL,38,16,22,15.5,1.1,0.3,32.5,2.4,44.4,0.3,50.0,8.1
278,Justin Jackson,BOS,23,15,8,4.7,0.7,0.2,23.5,1.2,63.0,0.1,68.0,10.6
279,Justise Winslow,POR,29,15,14,26.8,5.0,2.0,40.0,9.7,51.4,0.9,56.4,5.7
280,Jusuf Nurkic,POR,49,23,26,26.7,9.1,4.1,45.3,16.1,56.6,1.1,61.0,4.3
281,KZ Okpala,SAC,35,19,16,7.1,1.0,0.3,32.4,2.1,47.2,0.2,53.1,7.2
282,Kai Jones,CHA,36,9,27,9.4,2.2,0.8,35.4,4.3,51.6,0.4,56.4,6.1
283,Karl-Anthony Towns,MIN,21,10,11,33.8,8.2,3.0,36.0,13.2,62.1,0.7,65.6,6.2
284,Kawhi Leonard,LAC,42,27,15,33.5,6.4,2.1,33.0,10.1,62.7,0.7,67.4,7.1
285,Keegan Murray,SAC,66,40,26,29.4,4.6,1.4,30.4,7.6,60.7,0.6,65.9,7.2
286,Keita Bates-Diop,SAS,53,14,39,21.6,3.6,1.4,39.5,5.9,61.1,0.4,65.5,6.8
287,Keldon Johnson,SAS,57,15,42,32.7,5.0,1.1,22.6,8.8,56.4,0.7,61.0,6.3
288,Kelly Olynyk,UTA,57,26,31,28.2,5.5,1.9,34.8,10.5,52.8,0.9,57.8,6.1
289,Kelly Oubre Jr.,CHA,45,15,30,32.7,5.4,1.6,29.9,9.2,58.1,0.6,61.8,7.8
290,Kemba Walker,DAL,9,5,4,16.0,1.8,0.4,25.0,3.6,50.0,0.2,53.3,8.2
291,Kendall Brown,IND,6,1,5,6.7,1.0,0.5,50.0,2.2,46.2,0.5,60.0,10.1
292,Kendrick Nunn,WAS,58,28,30,13.8,1.5,0.2,14.9,2.7,54.7,0.1,57.2,9.4
293,Kennedy Chandler,MEM,30,19,11,8.1,1.1,0.2,21.9,2.0,54.2,0.2,59.3,7.8
294,Kenneth Lofton Jr.,MEM,14,9,5,3.9,0.8,0.2,27.3,1.3,61.1,0.0,61.1,5.7
295,Kenrich Williams,OKC,53,26,27,22.8,4.9,2.2,45.0,8.9,54.9,0.7,59.4,6.0
296,Kentavious Caldwell-Pope,DEN,66,45,21,31.6,2.8,0.5,18.5,5.0,55.4,0.3,58.8,10.1
297,Kenyon Martin Jr.,HOU,69,17,52,27.3,5.6,2.0,36.4,8.6,64.9,0.4,68.0,6.7
298,Keon Ellis,SAC,10,5,5,3.7,0.7,0.2,28.6,1.1,63.6,0.0,63.6,10.1
299,Keon Johnson,POR,36,13,23,9.4,1.1,0.4,34.2,2.0,52.8,0.2,57.6,10.8
300,Kessler Edwards,SAC,22,10,12,7.7,1.4,0.5,36.7,2.8,48.4,0.5,57.7,7.0
301,Kevin Durant,PHX,42,29,13,35.7,6.8,2.0,29.2,10.5,64.4,0.8,69.4,6.6
302,Kevin Huerter,SAC,65,38,27,29.9,3.2,0.6,18.6,5.7,57.1,0.4,61.9,8.3
303,Kevin Knox II,POR,51,10,41,12.5,2.3,0.8,33.1,3.8,60.2,0.3,64.8,6.1
304,Kevin Love,MIA,52,29,23,20.3,6.8,2.5,37.2,10.7,63.2,0.8,68.2,4.4
305,Kevin Porter Jr.,HOU,47,14,33,33.7,5.5,1.4,25.4,8.9,61.9,0.4,65.0,8.1
306,Kevon Harris,ORL,28,10,18,12.2,1.9,0.8,41.5,4.3,44.2,0.1,45.7,7.8
307,Kevon Looney,GSW,69,35,34,23.5,9.1,4.0,43.6,14.6,62.4,0.8,66.1,4.8
308,Khem Birch,SAS,20,9,11,8.1,1.3,0.3,24.0,2.7,46.3,0.3,52.1,5.6
309,Khris Middleton,MIL,25,20,5,23.4,4.1,0.9,21.4,7.8,53.1,1.0,60.6,7.0
310,Killian Hayes,DET,63,15,48,27.0,2.8,0.5,17.7,5.4,51.8,0.4,56.3,9.1
311,Kira Lewis Jr.,NOP,21,8,13,10.4,1.6,0.1,6.1,2.7,57.9,0.1,60.0,9.5
312,Klay Thompson,GSW,57,30,27,33.0,4.1,0.9,22.3,6.9,58.8,0.5,63.0,8.6
313,Kris Dunn,UTA,9,4,5,22.2,4.8,1.9,39.5,6.4,74.1,0.3,78.2,7.7
314,Kristaps Porzingis,WAS,59,25,34,32.7,8.5,3.6,42.4,14.0,60.5,0.9,64.9,5.1
315,Kyle Anderson,MIN,57,29,28,27.2,5.1,1.6,31.6,8.4,60.9,0.4,63.5,7.0
316,Kyle Kuzma,WAS,62,29,33,35.2,7.3,2.0,27.1,11.1,66.2,0.7,70.7,5.8
317,Kyle Lowry,MIA,47,24,23,32.8,4.2,0.9,21.8,9.7,43.3,1.1,48.9,8.3
318,Kyrie Irving,DAL,51,29,22,37.1,5.1,1.3,25.8,8.8,58.2,0.5,61.8,8.3
319,LaMelo Ball,CHA,36,13,23,35.2,6.4,1.5,23.4,10.5,60.9,0.5,64.2,7.5
320,Lamar Stevens,CLE,52,32,20,18.1,3.2,1.2,35.7,5.9,55.1,0.4,59.4,5.1
321,Landry Shamet,PHX,30,14,16,21.4,1.7,0.5,27.5,3.4,50.0,0.3,54.3,9.8
322,Larry Nance Jr.,NOP,52,25,27,22.0,5.8,2.8,47.4,10.5,55.2,0.7,59.1,5.3
323,Lauri Markkanen,UTA,62,31,31,34.4,8.5,3.3,38.1,13.1,65.4,0.6,68.5,5.7
324,LeBron James,LAL,47,24,23,36.1,8.4,2.6,30.3,12.7,66.2,1.0,72.1,6.0
325,Leandro Bolmaro,UTA,14,8,6,4.9,0.5,0.4,71.4,1.6,30.4,0.1,31.8,8.8
326,Lindell Wigginton,MIL,1,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lindy Waters III,OKC,32,16,16,12.3,1.8,0.6,33.9,3.3,52.3,0.3,56.6,7.8
328,Lonnie Walker IV,LAL,51,23,28,24.5,2.0,0.4,19.4,3.4,58.9,0.2,61.7,10.0
329,Luguentz Dort,OKC,62,31,31,30.3,4.3,1.7,39.0,8.5,50.5,0.6,54.4,7.3
330,Luka Doncic,DAL,57,31,26,36.3,8.6,2.5,28.9,13.4,64.1,0.9,68.6,5.8
331,Luka Garza,MIN,25,14,11,9.3,2.4,1.5,61.7,5.0,48.4,0.6,55.6,4.2
332,Luke Kennard,MEM,47,27,20,20.8,2.3,0.3,13.6,4.1,57.3,0.3,61.5,8.7
333,Luke Kornet,BOS,57,36,21,11.4,2.8,1.7,60.2,5.5,51.3,0.4,55.7,5.2
334,Malachi Flynn,TOR,44,22,22,13.5,1.5,0.2,12.3,2.5,59.1,0.3,65.7,11.3
335,Malaki Branham,SAS,52,11,41,22.5,2.5,0.3,14.0,4.7,53.1,0.4,57.8,8.8
336,Malcolm Brogdon,BOS,59,41,18,25.8,4.2,1.1,26.9,7.5,56.3,0.6,61.6,7.8
337,Malcolm Hill,CHI,4,3,1,2.0,0.8,0.0,0.0,1.3,60.0,0.3,75.0,14.3
338,Malik Beasley,LAL,69,36,33,26.8,3.6,0.7,19.5,5.9,60.9,0.5,66.1,8.3
339,Malik Monk,SAC,65,40,25,22.5,2.6,0.5,17.6,4.2,61.8,0.2,65.1,9.4
340,Mamadi Diakite,CLE,17,12,5,6.3,0.8,0.3,38.5,2.1,37.1,0.3,43.3,5.9
341,MarJon Beauchamp,MIL,41,28,13,14.0,2.2,0.6,26.1,4.1,54.4,0.2,57.9,8.2
342,Marcus Morris Sr.,LAC,60,33,27,28.2,4.0,1.0,25.0,6.7,59.7,0.4,63.3,7.1
343,Marcus Smart,BOS,53,37,16,32.4,3.3,1.0,31.8,6.8,47.9,0.8,54.6,9.8
344,Mark Williams,CHA,37,15,22,17.7,6.4,3.2,50.6,10.5,60.8,0.7,65.3,4.6
345,Markelle Fultz,ORL,48,23,25,29.8,4.0,1.3,31.1,7.8,51.3,0.5,54.8,7.5
346,Markieff Morris,DAL,32,16,16,9.7,1.9,0.9,45.2,3.2,61.4,0.3,66.7,7.5
347,Marko Simonovic,CHI,2,0,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Marvin Bagley III,DET,33,6,27,22.6,6.7,3.2,48.0,10.2,65.8,0.4,68.2,4.2
349,Mason Plumlee,LAC,67,21,46,27.3,9.4,4.4,46.8,17.1,55.0,1.6,60.8,4.4
350,Matisse Thybulle,POR,62,36,26,15.8,1.9,0.5,27.0,3.1,60.2,0.1,62.8,8.8
351,Matt Ryan,MIN,32,14,18,9.5,0.8,0.2,20.0,1.4,55.6,0.1,58.1,8.9
352,Matthew Dellavedova,SAC,27,16,11,6.6,0.4,0.1,27.3,0.9,45.8,0.2,57.9,9.4
353,Max Christie,LAL,38,16,22,13.3,1.9,0.4,21.6,3.3,59.7,0.2,62.7,6.5
354,Max Strus,MIA,69,36,33,29.0,3.4,1.0,29.6,6.2,54.6,0.5,59.6,8.3
355,Maxi Kleber,DAL,28,16,12,25.4,3.7,1.5,40.4,7.4,50.5,0.6,54.7,5.7
356,McKinley Wright IV,DAL,23,12,11,11.8,1.7,0.3,17.5,3.5,50.0,0.2,53.3,7.9
357,Meyers Leonard,MIL,5,5,0,6.9,2.0,0.6,30.0,3.0,66.7,0.2,71.4,5.4
358,Mfiondu Kabengele,BOS,2,1,1,7.0,2.5,1.5,60.0,5.5,45.5,0.0,45.5,4.6
359,Micah Potter,UTA,3,2,1,4.8,1.0,0.3,33.3,2.0,50.0,0.3,60.0,2.3
360,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,52,35,17,28.9,5.3,1.7,31.0,9.0,59.3,0.7,64.6,5.9
362,Mikal Bridges,BKN,70,36,34,36.1,4.4,1.3,30.3,8.0,55.5,0.7,60.5,8.3
363,Mike Conley,MIN,55,27,28,29.9,2.6,0.4,16.0,5.2,50.7,0.4,54.8,10.3
364,Mike Muscala,BOS,52,24,28,14.9,3.1,1.4,43.6,6.1,51.4,0.6,56.8,5.7
365,Miles McBride,NYK,56,32,24,12.0,0.8,0.2,19.1,2.1,39.8,0.3,45.6,10.6
366,Mitchell Robinson,NYK,49,29,20,27.3,9.1,5.4,60.1,15.4,59.0,0.8,62.4,4.9
367,Mo Bamba,LAL,47,23,24,16.2,4.7,2.1,44.3,8.7,53.8,0.8,58.9,4.4
368,Monte Morris,WAS,55,26,29,27.8,3.5,0.5,12.9,5.7,62.4,0.4,67.6,9.6
369,Montrezl Harrell,PHI,51,32,19,12.3,2.7,1.5,55.7,5.7,48.3,0.3,50.5,5.2
370,Moritz Wagner,ORL,48,22,26,20.7,4.8,1.7,35.5,8.9,54.1,0.8,59.4,5.9
371,Moses Brown,LAC,34,16,18,8.5,4.1,2.3,56.8,6.9,59.7,0.4,63.8,3.6
372,Moses Moody,GSW,52,28,24,13.1,1.6,0.5,31.3,3.1,50.9,0.3,55.7,8.0
373,Moussa Diabate,LAC,18,8,10,9.5,2.5,1.6,62.2,6.2,40.2,1.0,47.9,4.7
374,Myles Turner,IND,57,27,30,29.6,7.6,3.4,44.1,15.0,50.6,1.4,55.8,4.8
375,Naji Marshall,NOP,64,31,33,24.8,3.8,1.0,25.0,6.8,55.8,0.8,62.7,6.4
376,Nassir Little,POR,48,22,26,17.3,2.6,0.7,26.8,5.4,48.8,0.7,55.7,6.1
377,Nathan Knight,MIN,35,17,18,8.0,1.5,0.5,35.8,3.0,50.0,0.2,53.5,5.0
378,Naz Reid,MIN,61,28,33,18.0,4.9,2.1,43.3,8.2,60.1,0.4,62.9,5.3
379,Neemias Queta,SAC,4,1,3,6.1,2.3,1.5,66.7,4.0,56.3,0.3,60.0,5.6
380,Nerlens Noel,BKN,17,4,13,11.5,2.7,1.0,37.0,5.0,54.1,0.4,58.2,5.3
381,Nic Claxton,BKN,64,35,29,29.5,9.1,3.3,36.5,15.6,58.4,1.1,62.7,4.5
382,Nick Richards,CHA,56,17,39,18.2,5.9,2.8,46.4,12.4,48.0,0.9,51.8,3.9
383,Nickeil Alexander-Walker,MIN,47,22,25,15.2,1.8,0.5,25.6,3.6,51.5,0.2,54.1,8.0
384,Nicolas Batum,LAC,66,37,29,21.8,4.1,1.4,35.1,6.5,63.0,0.6,69.3,6.7
385,Nikola Jokic,DEN,61,43,18,33.8,11.9,5.6,47.3,18.5,64.3,1.3,69.2,4.2
386,Nikola Jovic,MIA,15,7,8,13.6,2.1,1.0,48.4,4.5,46.3,0.7,54.4,5.5
387,Nikola Vucevic,CHI,67,30,37,33.8,11.3,4.3,38.4,17.5,64.5,1.1,68.8,4.6
388,Noah Vonleh,BOS,23,17,6,7.5,2.1,1.0,45.8,4.1,50.5,0.3,53.9,5.6
389,Norman Powell,LAC,54,27,27,25.8,2.9,0.6,19.0,5.6,52.7,0.5,57.9,8.8
390,O.G. Anunoby,TOR,55,26,29,35.8,5.2,1.9,37.3,9.8,52.6,0.9,57.8,7.1
391,Obi Toppin,NYK,56,31,25,14.4,2.8,0.8,27.7,4.5,62.8,0.3,67.1,5.6
392,Ochai Agbaji,UTA,46,25,21,17.6,1.8,0.7,36.9,4.0,45.7,0.2,47.5,9.5
393,Olivier Sarr,OKC,2,1,1,10.8,2.5,1.5,60.0,7.0,35.7,0.5,38.5,4.2
394,Omer Yurtseven,MIA,3,2,1,8.4,1.7,0.3,20.0,6.0,27.8,1.0,33.3,4.0
395,Onyeka Okongwu,ATL,67,34,33,23.5,7.2,3.6,49.7,12.6,57.4,0.7,60.8,5.4
396,Orlando Robinson,MIA,29,17,12,13.7,4.1,1.9,45.8,9.0,45.4,0.9,50.2,4.3
397,Oshae Brissett,IND,53,23,30,16.3,3.4,1.4,39.8,6.3,54.0,0.5,59.0,5.9
398,Otto Porter Jr.,TOR,8,4,4,18.3,2.4,0.8,31.6,4.3,55.9,0.4,61.3,6.4
399,Ousmane Dieng,OKC,26,14,12,16.2,3.1,0.9,28.4,5.5,56.3,0.5,61.8,7.4
400,P.J. Tucker,PHI,65,43,22,25.8,4.0,1.2,30.9,8.1,49.9,0.8,55.0,7.3
401,P.J. Washington,CHA,66,20,46,32.8,4.9,1.5,31.7,9.0,54.1,0.6,58.1,7.0
402,PJ Dozier,SAC,8,7,1,1.8,0.4,0.1,33.3,0.8,50.0,0.1,60.0,6.9
403,Paolo Banchero,ORL,62,25,37,33.8,6.6,2.2,32.6,11.3,58.6,0.8,63.0,6.4
404,Pascal Siakam,TOR,59,28,31,37.6,7.6,2.3,30.9,12.2,62.2,0.7,66.3,6.2
405,Pat Connaughton,MIL,51,36,15,24.5,4.8,1.1,23.0,7.8,61.3,0.9,68.9,6.1
406,Patrick Baldwin Jr.,GSW,25,10,15,8.2,1.4,0.4,28.6,2.0,68.6,0.1,71.4,5.6
407,Patrick Beverley,CHI,54,26,28,27.2,3.7,0.8,20.8,6.5,57.9,0.4,62.2,8.1
408,Patrick Williams,CHI,67,30,37,28.5,4.1,1.4,34.3,7.8,53.2,0.7,58.4,6.0
409,Patty Mills,BKN,38,18,20,13.6,1.1,0.0,0.0,2.0,56.0,0.1,58.3,14.4
410,Paul George,LAC,53,31,22,34.6,6.1,1.2,19.2,10.2,59.5,0.8,64.3,7.1
411,Paul Reed,PHI,55,36,19,10.0,3.3,1.8,52.7,5.9,56.4,0.3,59.7,5.0
412,Payton Pritchard,BOS,45,30,15,12.5,1.5,0.4,26.5,3.1,48.6,0.3,54.0,7.1
413,Peyton Watson,DEN,14,9,5,3.2,0.6,0.1,12.5,0.9,61.5,0.0,61.5,9.0
414,Precious Achiuwa,TOR,45,24,21,21.8,6.1,2.7,44.9,10.2,59.7,0.6,63.7,5.3
415,Quentin Grimes,NYK,60,35,25,29.3,3.1,0.8,26.6,5.5,57.1,0.5,62.7,8.4
416,Quenton Jackson,WAS,3,2,1,2.6,0.3,0.0,0.0,0.3,100.0,0.0,100.0,33.1
417,R.J. Hampton,DET,36,8,28,15.0,1.8,0.5,30.2,3.0,58.3,0.1,61.2,8.7
418,RJ Barrett,NYK,64,36,28,34.1,5.2,1.0,18.5,9.5,54.5,0.7,59.1,7.4
419,Raul Neto,CLE,44,29,15,10.1,0.9,0.2,17.5,1.6,58.0,0.0,59.7,11.5
420,Reggie Bullock,DAL,67,34,33,30.6,3.6,0.8,21.7,6.1,59.4,0.6,65.4,9.1
421,Reggie Jackson,DEN,61,33,28,24.9,2.1,0.4,17.8,4.2,50.2,0.5,56.8,9.7
422,Richaun Holmes,SAC,35,18,17,8.7,2.0,1.0,47.9,4.3,47.0,0.4,52.2,5.4
423,Ricky Rubio,CLE,23,16,7,16.9,2.4,0.4,16.4,4.1,57.9,0.1,59.8,9.2
424,Robert Covington,LAC,38,15,23,16.4,3.6,1.4,39.9,6.5,55.9,0.5,60.8,5.9
425,Robert Williams III,BOS,28,18,10,24.2,8.6,4.5,52.7,13.3,64.8,0.8,68.9,5.3
426,Robin Lopez,CLE,34,24,10,7.5,1.3,0.8,62.2,2.9,45.0,0.3,50.6,5.1
427,Rodney McGruder,DET,29,4,25,14.7,1.8,0.5,26.4,3.6,51.0,0.3,55.8,8.0
428,Romeo Langford,SAS,34,10,24,20.2,2.9,1.7,59.6,5.1,57.6,0.4,62.7,6.8
429,Ron Harper Jr.,TOR,4,2,2,3.5,0.5,0.0,0.0,0.8,66.7,0.0,66.7,4.9
430,Royce O'Neale,BKN,65,36,29,32.3,5.0,1.4,28.7,9.4,53.5,0.9,59.1,6.5
431,Rudy Gay,UTA,53,27,26,14.6,3.0,1.0,33.5,5.1,58.7,0.3,62.2,6.6
432,Rudy Gobert,MIN,58,27,31,30.5,11.4,4.8,41.9,19.7,57.7,1.0,60.9,4.2
433,Rui Hachimura,LAL,52,29,23,24.1,4.4,1.5,34.6,7.5,59.2,0.6,64.5,6.2
434,Russell Westbrook,LAC,61,29,32,28.8,5.9,1.7,29.1,9.8,60.4,0.7,64.7,6.3
435,Ryan Arcidiacono,POR,15,8,7,5.8,0.7,0.1,18.2,1.5,50.0,0.1,55.0,6.7
436,Ryan Rollins,GSW,12,5,7,5.2,1.0,0.4,41.7,1.7,60.0,0.1,63.2,6.6
437,Saben Lee,PHX,22,14,8,13.7,1.7,0.5,27.0,3.4,49.3,0.3,54.4,8.6
438,Saddiq Bey,ATL,63,17,46,28.3,4.5,1.0,23.0,7.4,60.1,0.5,64.2,8.2
439,Sam Hauser,BOS,68,46,22,15.6,2.5,0.6,24.6,4.5,54.8,0.5,60.9,6.4
440,Sam Merrill,CLE,2,2,0,4.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
441,Sandro Mamukelashvili,SAS,30,19,11,11.1,2.9,1.3,43.7,5.1,56.9,0.2,59.6,6.0
442,Santi Aldama,MEM,65,38,27,22.0,4.6,1.3,27.5,7.7,60.2,0.6,65.5,6.0
443,Scottie Barnes,TOR,66,31,35,35.3,7.0,2.8,41.0,11.8,59.0,0.8,63.4,6.1
444,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.7,0.2,25.0,1.7,40.0,0.2,44.4,14.6
445,Serge Ibaka,MIL,16,11,5,11.6,2.8,1.6,56.8,5.6,48.9,0.3,51.8,4.1
446,Seth Curry,BKN,51,32,19,21.3,1.8,0.2,8.6,3.4,54.4,0.2,58.5,10.4
447,Shaedon Sharpe,POR,68,30,38,20.3,2.5,0.6,23.3,4.9,52.0,0.5,58.5,7.9
448,Shai Gilgeous-Alexander,OKC,58,29,29,35.6,4.8,1.4,29.4,8.7,55.0,0.6,58.7,8.7
449,Shake Milton,PHI,64,46,18,20.2,2.5,0.6,23.1,4.6,54.8,0.3,58.6,8.8
450,Simone Fontecchio,UTA,40,21,19,12.1,1.4,0.5,38.2,3.1,44.7,0.4,51.4,9.5
451,Spencer Dinwiddie,BKN,67,35,32,34.4,3.3,0.6,16.7,6.0,54.6,0.4,58.3,8.8
452,Stanley Johnson,SAS,29,5,24,15.8,3.2,0.8,24.5,5.7,56.6,0.3,59.9,6.5
453,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
454,Stephen Curry,GSW,43,21,22,35.0,6.2,1.3,20.6,10.7,58.3,0.8,63.0,8.2
455,Sterling Brown,LAL,4,2,2,6.1,2.0,0.3,12.5,2.8,72.7,0.3,80.0,6.7
456,Steven Adams,MEM,42,28,14,27.0,11.5,6.3,54.8,19.6,58.9,0.7,61.2,4.2
457,Svi Mykhailiuk,CHA,21,11,10,6.7,0.7,0.3,50.0,1.2,56.0,0.2,66.7,6.2
458,T.J. McConnell,IND,64,28,36,19.7,3.0,0.3,10.9,5.2,57.7,0.4,62.1,10.3
459,T.J. Warren,PHX,34,20,14,15.9,2.6,1.1,42.0,4.3,60.3,0.3,65.2,6.7
460,Taj Gibson,WAS,43,20,23,9.6,2.0,1.0,51.2,3.6,55.1,0.2,58.9,5.6
461,Talen Horton-Tucker,UTA,55,27,28,18.5,2.9,0.9,30.4,5.4,52.8,0.4,57.5,7.3
462,Tari Eason,HOU,69,17,52,20.6,5.8,2.4,41.0,9.7,60.1,0.6,64.0,6.4
463,Taurean Prince,MIN,44,25,19,21.4,2.4,0.7,27.9,4.7,50.7,0.5,56.2,8.1
464,Terance Mann,LAC,69,37,32,23.4,3.6,1.2,34.0,6.4,55.6,0.5,60.1,6.4
465,Terence Davis,SAC,53,32,21,13.1,2.2,0.4,16.0,3.6,62.3,0.3,68.8,7.0
466,Terrence Ross,PHX,50,19,31,21.9,2.1,0.3,16.0,3.3,65.0,0.2,68.4,10.4
467,Terry Rozier,CHA,60,18,42,35.7,4.2,0.8,17.9,7.7,54.3,0.4,57.1,9.4
468,Terry Taylor,CHI,28,10,18,8.3,1.4,0.5,35.9,3.3,42.4,0.3,46.4,7.0
469,Thaddeus Young,TOR,54,23,31,14.7,3.1,1.4,44.0,5.8,53.4,0.4,57.2,5.9
470,Thanasis Antetokounmpo,MIL,28,20,8,4.0,1.0,0.6,57.1,1.4,70.0,0.0,70.0,4.5
471,Theo Maledon,CHA,36,10,26,16.1,2.4,0.4,15.1,3.9,61.4,0.3,65.6,8.7
472,Theo Pinson,DAL,36,17,19,6.8,1.1,0.4,31.7,2.3,50.6,0.3,58.6,8.5
473,Thomas Bryant,DEN,53,29,24,19.2,6.1,2.8,45.3,10.4,58.3,0.8,62.9,4.9
474,Tim Hardaway Jr.,DAL,63,34,29,30.3,3.6,0.8,22.3,6.5,54.8,0.5,59.7,7.3
475,Tobias Harris,PHI,63,42,21,33.0,5.8,1.6,28.2,9.5,60.7,0.7,65.6,6.8
476,Tony Bradley,CHI,11,4,7,2.9,1.0,0.3,27.3,1.1,91.7,0.1,100.0,4.7
477,Torrey Craig,PHX,66,36,30,25.3,5.6,2.0,35.2,9.6,58.5,0.5,61.9,6.4
478,Trae Young,ATL,62,32,30,35.0,3.0,0.3,11.2,5.7,53.1,0.4,57.1,12.1
479,Tre Jones,SAS,55,16,39,29.0,3.5,0.5,13.4,6.8,51.7,0.6,56.9,9.6
480,Tre Mann,OKC,58,26,32,18.2,2.3,0.4,16.4,4.4,53.0,0.4,58.3,7.9
481,Trendon Watford,POR,52,24,28,18.0,3.7,1.3,36.1,6.3,58.2,0.4,62.0,5.4
482,Trent Forrest,ATL,18,6,12,13.3,1.6,0.1,6.9,2.7,59.2,0.2,63.0,7.0
483,Trevelin Queen,IND,7,2,5,10.0,2.4,1.3,52.9,3.6,68.0,0.1,70.8,6.8
484,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
485,Trevor Keels,NYK,2,2,0,1.9,1.0,0.0,0.0,1.0,100.0,0.0,100.0,10.7
486,Trey Lyles,SAC,61,37,24,16.7,3.9,1.5,37.1,7.1,55.0,0.5,59.6,5.3
487,Trey Murphy III,NOP,66,30,36,29.8,3.7,1.1,29.9,6.5,56.7,0.5,61.0,7.7
