,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
143,Dyson Daniels,NOP,59,33,26,17.7,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Edmond Sumner,BKN,53,33,20,13.9,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Eric Gordon,LAC,67,23,44,28.7,38.9,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Eugene Omoruyi,DET,40,10,30,16.1,20.4,0.1,0.0,0.0,100.0,0.1,0.1,100.0,0.2,120.0,0.0,20.0,0.0,0.0,0.0,20.0,0.1,40.0
147,Evan Fournier,NYK,26,15,11,17.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Evan Mobley,CLE,78,48,30,34.7,60.4,2.0,0.4,1.1,41.5,0.3,0.5,69.4,1.2,59.9,0.4,21.0,0.1,6.4,0.2,7.6,0.2,11.5
149,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Frank Jackson,UTA,1,0,1,5.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Frank Kaminsky,HOU,35,12,23,6.2,12.7,0.2,0.1,0.1,66.7,0.1,0.1,100.0,0.2,100.0,0.1,33.3,0.0,16.7,0.0,0.0,0.0,16.7
152,Frank Ntilikina,DAL,46,20,26,12.3,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
153,Franz Wagner,ORL,79,33,46,32.8,53.2,0.3,0.1,0.1,40.0,0.1,0.2,83.3,0.2,70.4,0.1,33.3,0.0,7.4,0.0,0.0,0.1,22.2
154,Fred VanVleet,TOR,69,34,35,36.7,84.6,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
155,Furkan Korkmaz,PHI,36,23,13,9.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Gabe Vincent,MIA,67,36,31,26.1,43.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gabe York,IND,2,0,2,21.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Garrett Temple,NOP,25,16,9,6.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Garrison Mathews,ATL,53,16,37,12.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Gary Harris,ORL,48,22,26,24.7,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Gary Payton II,GSW,21,12,9,16.5,22.2,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Gary Trent Jr.,TOR,65,30,35,32.2,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,George Hill,IND,45,26,19,18.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Georges Niang,PHI,78,51,27,19.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Giannis Antetokounmpo,MIL,63,47,16,32.1,77.7,4.3,0.7,1.7,43.3,0.5,0.6,74.4,1.9,45.1,1.7,39.6,0.5,11.9,0.4,10.1,0.3,7.1
166,Goga Bitadze,ORL,37,13,24,11.8,17.8,0.3,0.1,0.1,40.0,0.0,0.1,25.0,0.1,41.7,0.1,16.7,0.0,0.0,0.0,8.3,0.1,16.7
167,Goran Dragic,MIL,56,26,30,14.9,33.0,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,60.0,0.1,60.0,0.0,0.0,0.0,0.0,0.0,40.0
168,Gordon Hayward,CHA,50,20,30,31.5,49.0,0.5,0.1,0.1,60.0,0.0,0.1,50.0,0.2,33.3,0.3,58.3,0.1,20.8,0.0,4.2,0.0,8.3
169,Gorgui Dieng,SAS,29,2,27,10.9,20.3,0.6,0.1,0.1,66.7,0.0,0.1,50.0,0.2,29.4,0.4,64.7,0.1,17.6,0.1,11.8,0.0,5.9
170,Grant Williams,BOS,78,54,24,26.1,30.0,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,44.4,0.0,22.2,0.0,0.0,0.0,11.1,0.0,0.0
171,Grayson Allen,MIL,72,53,19,27.4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Greg Brown III,POR,16,10,6,5.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Hamidou Diallo,DET,55,12,43,17.7,27.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,14.3,0.0,0.0
174,Harrison Barnes,SAC,81,48,33,32.6,46.2,0.8,0.2,0.3,65.2,0.2,0.3,83.3,0.7,81.5,0.3,32.3,0.0,3.1,0.0,6.2,0.1,18.5
175,Haywood Highsmith,MIA,53,27,26,17.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
176,Herbert Jones,NOP,65,31,34,29.4,42.8,0.1,0.0,0.0,0.0,0.0,0.1,75.0,0.0,75.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,50.0
177,Immanuel Quickley,NYK,80,47,33,28.8,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Isaac Okoro,CLE,76,48,28,21.7,19.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Isaiah Hartenstein,NYK,81,47,34,19.8,29.6,0.2,0.1,0.1,83.3,0.0,0.0,50.0,0.1,68.8,0.1,43.8,0.0,18.8,0.0,6.3,0.0,6.3
180,Isaiah Jackson,IND,62,23,39,16.4,22.4,0.3,0.1,0.1,44.4,0.1,0.2,70.0,0.2,71.4,0.1,28.6,0.0,4.8,0.0,0.0,0.1,23.8
181,Isaiah Joe,OKC,73,36,37,19.1,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Isaiah Livers,DET,51,10,41,23.1,26.0,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Isaiah Mobley,CLE,11,8,3,5.6,9.3,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.4,80.0,0.1,20.0,0.1,20.0,0.0,0.0,0.0,0.0
184,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.2,0.0,0.0,100.0,0.0,0.0,50.0,0.1,71.4,0.1,42.9,0.0,0.0,0.0,0.0,0.0,14.3
185,Isaiah Stewart,DET,49,12,37,28.3,39.2,0.8,0.1,0.4,31.6,0.1,0.1,66.7,0.3,42.1,0.2,26.3,0.1,10.5,0.1,15.8,0.1,7.9
186,Isaiah Todd,WAS,5,2,3,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Ish Smith,DEN,41,24,17,9.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Ish Wainright,PHX,59,33,26,15.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Ivica Zubac,LAC,74,41,33,28.7,42.6,1.9,0.6,1.0,61.1,0.4,0.5,75.0,1.6,83.9,0.4,19.7,0.1,4.4,0.2,9.5,0.2,13.1
190,JD Davison,BOS,11,10,1,2.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,JT Thor,CHA,68,21,47,13.8,18.8,0.1,0.0,0.0,66.7,0.0,0.0,0.0,0.1,80.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0
192,Ja Morant,MEM,61,40,21,31.9,77.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.4,0.0,0.0,0.0,11.1,0.0,0.0
193,JaMychal Green,GSW,56,29,27,14.0,22.3,0.6,0.1,0.1,100.0,0.0,0.0,50.0,0.1,21.9,0.4,78.1,0.1,15.6,0.1,9.4,0.0,3.1
194,JaVale McGee,DAL,42,20,22,8.4,11.7,0.4,0.1,0.3,46.2,0.0,0.0,100.0,0.3,82.4,0.0,11.8,0.0,0.0,0.0,5.9,0.0,5.9
195,Jabari Smith Jr.,HOU,78,20,58,31.0,46.5,0.9,0.2,0.5,47.4,0.1,0.2,91.7,0.6,67.6,0.2,23.9,0.0,0.0,0.1,7.0,0.1,8.5
196,Jabari Walker,POR,53,21,32,10.4,12.9,0.1,0.0,0.1,33.3,0.0,0.0,100.0,0.1,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,16.7
197,Jack White,DEN,16,12,4,3.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Jaden Hardy,DAL,47,20,27,14.5,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Jaden Ivey,DET,72,16,56,31.0,58.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0
200,Jaden McDaniels,MIN,77,39,38,30.9,39.7,0.2,0.0,0.1,30.0,0.0,0.1,50.0,0.1,50.0,0.0,18.8,0.0,6.3,0.0,6.3,0.0,12.5
201,Jaden Springer,PHI,15,12,3,5.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Jae Crowder,MIL,17,13,4,18.5,26.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Jae'Sean Tate,HOU,31,7,24,21.9,40.9,1.2,0.3,0.5,60.0,0.2,0.2,100.0,0.8,64.9,0.3,24.3,0.1,5.4,0.2,13.5,0.1,8.1
204,Jake LaRavia,MEM,35,22,13,11.8,14.2,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Jakob Poeltl,TOR,70,25,45,26.7,52.6,1.8,0.6,0.9,63.1,0.1,0.2,66.7,1.3,73.8,0.6,31.0,0.1,4.8,0.1,7.1,0.1,4.8
206,Jalen Brunson,NYK,68,40,28,35.0,84.3,0.9,0.2,0.4,55.2,0.1,0.1,100.0,0.6,62.9,0.4,43.5,0.1,12.9,0.0,3.2,0.0,4.8
207,Jalen Duren,DET,65,16,49,24.9,35.6,1.0,0.2,0.5,40.0,0.1,0.2,57.1,0.6,55.4,0.2,20.0,0.1,6.2,0.1,10.8,0.1,10.8
208,Jalen Green,HOU,75,19,56,34.3,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Jalen Johnson,ATL,69,35,34,14.8,22.4,0.1,0.0,0.1,40.0,0.0,0.0,50.0,0.1,62.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5
210,Jalen McDaniels,PHI,79,30,49,24.0,35.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
211,Jalen Smith,IND,68,31,37,18.8,29.9,0.5,0.1,0.3,33.3,0.1,0.1,62.5,0.3,54.1,0.1,16.2,0.0,5.4,0.0,5.4,0.1,10.8
212,Jalen Suggs,ORL,52,20,32,23.7,43.4,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0
213,Jalen Williams,OKC,75,36,39,30.3,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Jamal Cain,MIA,17,9,8,13.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Jamal Murray,DEN,64,43,21,32.9,71.3,0.7,0.2,0.4,52.0,0.1,0.1,75.0,0.5,71.1,0.2,28.9,0.1,8.9,0.0,2.2,0.1,8.9
216,Jamaree Bouyea,WAS,5,2,3,14.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,James Bouknight,CHA,33,8,25,14.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,James Harden,PHI,58,39,19,36.8,93.5,0.4,0.2,0.2,90.0,0.0,0.0,50.0,0.3,76.0,0.2,48.0,0.1,28.0,0.0,0.0,0.0,4.0
219,James Johnson,IND,17,6,11,9.2,12.7,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,66.7,0.1,33.3,0.1,33.3,0.0,0.0,0.0,0.0
220,James Wiseman,DET,44,11,33,19.1,32.1,1.9,0.6,1.3,43.1,0.2,0.3,64.3,1.4,71.4,0.2,10.7,0.0,0.0,0.2,9.5,0.2,8.3
221,Jared Butler,OKC,5,2,3,6.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Jared Rhoden,DET,13,2,11,12.5,15.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Jaren Jackson Jr.,MEM,63,41,22,28.4,41.7,2.8,1.0,1.7,57.9,0.3,0.3,86.4,2.3,83.3,0.5,17.8,0.1,4.0,0.3,9.8,0.2,6.3
224,Jarred Vanderbilt,LAL,77,42,35,24.2,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Jarrell Brantley,UTA,4,0,4,9.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Jarrett Allen,CLE,67,44,23,33.0,43.0,1.0,0.2,0.5,45.5,0.1,0.1,100.0,0.6,57.6,0.3,28.8,0.0,4.5,0.1,7.6,0.1,6.1
227,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Jason Preston,LAC,13,3,10,9.4,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Javonte Green,CHI,32,13,19,15.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Jaxson Hayes,NOP,47,22,25,13.0,15.8,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,14.3,0.0,0.0
231,Jay Huff,WAS,7,2,5,13.6,17.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.1,50.0,0.0,0.0
232,Jay Scrubb,ORL,2,1,1,15.1,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Jaylen Brown,BOS,67,46,21,35.9,64.0,0.7,0.2,0.3,59.1,0.0,0.1,75.0,0.5,68.9,0.3,44.4,0.0,2.2,0.0,0.0,0.0,4.4
234,Jaylen Nowell,MIN,65,34,31,19.3,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Jaylin Williams,OKC,49,23,26,18.7,36.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,33.3,0.0,0.0
236,Jayson Tatum,BOS,74,52,22,36.9,74.9,1.3,0.4,0.7,55.1,0.5,0.6,83.3,1.3,96.9,0.2,18.8,0.0,2.1,0.1,7.3,0.3,21.9
237,Jeenathan Williams,POR,2,1,1,21.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Jeff Dowtin Jr.,TOR,25,17,8,10.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Jeff Green,DEN,55,33,22,19.6,25.9,1.2,0.2,0.6,31.3,0.2,0.3,78.6,0.6,45.6,0.4,32.4,0.0,2.9,0.1,5.9,0.1,10.3
240,Jerami Grant,POR,63,28,35,35.6,53.3,2.7,0.4,0.9,50.9,0.3,0.4,75.0,1.2,43.4,1.4,52.6,0.3,10.4,0.1,4.0,0.2,6.9
241,Jeremiah Robinson-Earl,OKC,42,15,27,18.4,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
242,Jeremy Sochan,SAS,55,15,40,26.1,44.3,1.1,0.1,0.4,36.4,0.0,0.1,50.0,0.3,29.0,0.6,51.6,0.1,4.8,0.1,4.8,0.0,3.2
243,Jericho Sims,NYK,52,31,21,15.6,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Jevon Carter,MIL,80,57,23,22.4,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Jimmy Butler,MIA,64,35,29,33.4,63.3,2.7,0.5,1.1,43.8,0.3,0.3,72.7,1.3,48.5,1.2,44.4,0.2,6.4,0.1,2.9,0.2,6.4
246,Jock Landale,PHX,68,35,33,14.1,23.3,1.3,0.4,0.7,57.4,0.2,0.3,72.2,1.0,78.7,0.3,23.6,0.1,4.5,0.1,4.5,0.1,10.1
247,Joe Harris,BKN,74,40,34,20.6,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Joe Ingles,MIL,45,32,13,22.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Joe Wieskamp,TOR,8,5,3,4.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Joel Embiid,PHI,66,43,23,34.6,71.0,6.5,1.5,3.0,50.5,1.4,1.6,87.9,4.5,70.0,2.1,32.9,0.3,5.4,0.3,4.7,0.8,12.4
251,John Butler Jr.,POR,16,4,12,8.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,John Collins,ATL,71,37,34,30.0,42.7,2.4,0.7,1.5,49.5,0.2,0.3,85.0,1.7,70.6,0.4,17.6,0.2,6.5,0.2,7.6,0.1,5.9
253,John Konchar,MEM,71,45,26,20.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,John Wall,LAC,34,15,19,22.2,55.4,0.4,0.1,0.2,57.1,0.0,0.0,0.0,0.2,66.7,0.1,33.3,0.0,8.3,0.0,0.0,0.0,0.0
255,Johnny Davis,WAS,27,10,17,14.2,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Johnny Juzang,UTA,16,5,11,12.5,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Jonas Valanciunas,NOP,78,40,38,25.0,50.4,4.9,1.2,2.2,53.7,0.6,0.8,79.7,3.1,63.1,1.4,28.3,0.4,7.3,0.6,12.5,0.4,7.5
258,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.2,0.4,50.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0
259,Jonathan Kuminga,GSW,66,37,29,20.8,33.9,1.2,0.2,0.5,33.3,0.1,0.1,100.0,0.4,35.8,0.6,46.9,0.2,14.8,0.1,6.2,0.0,2.5
260,Jordan Clarkson,UTA,61,30,31,32.6,56.1,0.2,0.0,0.1,42.9,0.0,0.0,100.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,14.3,0.0,7.1
261,Jordan Goodwin,WAS,61,22,39,17.6,37.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Jordan McLaughlin,MIN,41,20,21,15.6,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Jordan Nwora,IND,61,35,26,19.1,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Jordan Poole,GSW,80,42,38,30.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
266,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Josh Christopher,HOU,63,15,48,12.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
269,Josh Giddey,OKC,76,34,42,31.1,76.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,66.7,0.1,19.0,0.0,0.0,0.0,0.0
270,Josh Green,DAL,60,27,33,25.7,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Josh Hart,NYK,75,42,33,32.4,43.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
272,Josh Minott,MIN,14,6,8,6.5,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Josh Okogie,PHX,71,38,33,18.6,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Josh Richardson,NOP,63,24,39,23.5,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Joshua Primo,SAS,4,3,1,23.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Jrue Holiday,MIL,67,50,17,32.6,73.1,0.9,0.2,0.4,46.4,0.2,0.2,91.7,0.6,59.7,0.4,40.3,0.2,17.7,0.0,3.2,0.1,9.7
277,Juan Toscano-Anderson,UTA,50,18,32,13.0,18.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
278,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,50.0,0.0,33.3,0.0,0.0,0.0,0.0
279,Julian Champagnie,SAS,14,5,9,16.4,21.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Julius Randle,NYK,77,44,33,35.5,69.4,3.6,0.7,1.3,53.9,0.6,0.7,78.9,2.1,58.1,1.5,40.8,0.3,9.0,0.3,7.2,0.4,10.5
281,Justin Champagnie,BOS,4,3,1,3.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Justin Holiday,DAL,45,18,27,15.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Justin Minaya,POR,1,0,1,17.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Justise Winslow,POR,29,15,14,26.8,52.4,0.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,25.0,0.2,62.5,0.1,25.0,0.0,0.0,0.0,12.5
