,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
26,Austin Reaves,LAL,49,25,24,27.7,27.0,25.9,2.7,0.3,5.2,6.6,3.2,9.8,11.8,
27,Austin Rivers,MIN,50,24,26,20.1,18.0,18.7,1.5,0.3,2.4,3.9,1.9,8.2,10.4,
28,Ayo Dosunmu,CHI,63,29,34,27.4,36.1,35.8,2.7,0.5,5.0,6.6,3.4,7.5,9.4,
29,Bam Adebayo,MIA,63,33,30,35.0,41.3,42.9,3.3,0.3,5.8,8.4,3.8,7.9,9.3,
30,Ben Simmons,BKN,42,24,18,26.3,52.2,42.3,6.1,0.6,9.5,15.5,7.0,11.7,13.4,
31,Bennedict Mathurin,IND,67,30,37,27.8,23.1,30.1,1.4,0.3,2.7,3.9,1.9,6.1,8.2,
32,Bismack Biyombo,PHX,47,26,21,13.8,18.4,12.9,0.9,0.1,1.5,2.2,1.0,5.0,5.4,
33,Blake Griffin,BOS,29,18,11,14.4,16.3,12.5,1.3,0.1,2.1,3.7,1.5,8.2,9.1,
34,Blake Wesley,SAS,20,4,16,15.5,22.4,23.6,1.7,0.8,4.1,4.5,2.6,7.4,11.6,
35,Boban Marjanovic,HOU,24,3,21,4.8,3.8,4.0,0.2,0.0,0.4,0.5,0.3,5.5,6.6,
36,Bobby Portis,MIL,55,37,18,26.0,36.6,24.0,1.7,0.2,3.0,4.5,2.0,4.6,5.6,
37,Bogdan Bogdanovic,ATL,42,21,21,28.7,27.0,29.5,3.0,0.3,5.0,7.4,3.6,10.9,13.2,
38,Bojan Bogdanovic,DET,58,15,43,32.0,26.0,34.4,2.6,0.4,5.6,6.9,3.3,9.9,12.5,
39,Bol Bol,ORL,62,24,38,22.2,13.6,13.1,0.9,0.1,1.6,2.3,1.0,6.6,7.7,
40,Bones Hyland,LAC,47,30,17,19.0,31.6,37.5,2.8,0.5,5.2,7.1,3.7,9.0,11.7,
41,Bradley Beal,WAS,45,23,22,33.6,43.1,56.4,5.5,0.9,11.1,14.8,7.2,12.7,16.7,
42,Brandon Boston Jr.,LAC,21,8,13,11.7,12.8,14.3,0.9,0.2,2.1,2.1,1.0,7.1,8.2,
43,Brandon Clarke,MEM,56,32,24,19.5,20.0,17.9,1.3,0.2,2.5,3.4,1.6,6.4,8.1,
44,Brandon Ingram,NOP,31,14,17,32.7,38.4,53.0,4.8,0.7,10.3,13.1,6.2,12.5,16.0,
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,65,47,18,30.4,20.5,22.5,1.3,0.2,2.3,3.4,1.5,6.2,7.5,
47,Bruce Brown,DEN,66,46,20,28.3,39.1,38.1,3.4,0.5,5.3,8.3,4.0,8.6,10.3,
48,Bruno Fernando,ATL,33,10,23,11.2,15.8,10.8,0.9,0.1,1.6,2.5,1.1,6.0,6.9,
49,Bryce McGowens,CHA,32,11,21,14.8,10.1,9.8,0.8,0.1,1.4,1.9,1.0,8.3,9.9,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,2,0,2,3.4,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,Buddy Hield,IND,67,30,37,31.9,42.8,39.6,2.7,0.6,5.0,6.9,3.5,6.2,8.3,
53,CJ McCollum,NOP,59,28,31,35.1,50.5,65.0,5.8,0.7,10.7,15.2,7.4,11.5,14.6,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,38,13,25,15.8,9.1,7.1,0.5,0.1,0.8,1.3,0.6,5.5,6.1,
56,Caleb Martin,MIA,58,30,28,29.8,27.7,25.4,1.6,0.2,3.5,4.5,2.1,5.7,7.5,
57,Cam Reddish,POR,32,13,19,25.2,17.7,21.2,1.6,0.2,2.9,4.1,1.8,9.2,10.4,
58,Cam Thomas,BKN,49,28,21,16.9,18.2,23.8,1.5,0.2,2.6,3.7,1.8,8.2,9.8,
59,Cameron Johnson,BKN,28,18,10,27.0,23.4,24.3,1.5,0.2,3.1,4.3,2.1,6.6,9.0,
60,Cameron Payne,PHX,34,20,14,22.3,40.7,44.0,4.9,0.9,9.3,11.9,6.2,11.9,15.2,
61,Caris LeVert,CLE,63,37,26,30.0,33.9,35.0,3.9,0.4,6.8,9.9,4.8,11.5,14.1,
62,Carlik Jones,CHI,1,0,1,21.7,28.0,25.0,2.0,0.0,4.0,4.0,2.0,7.1,7.1,
63,Cedi Osman,CLE,64,39,25,20.6,20.2,21.5,1.5,0.3,2.5,3.8,2.0,7.4,9.8,
64,Charles Bassey,SAS,33,8,25,14.7,19.4,12.5,1.3,0.1,2.2,3.5,1.6,6.9,8.3,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,52,32,20,11.1,11.5,9.1,0.7,0.1,1.1,1.9,0.9,6.2,7.5,
67,Chris Boucher,TOR,62,30,32,20.1,14.8,11.5,0.4,0.0,0.8,1.0,0.5,2.8,3.5,
68,Chris Duarte,IND,43,18,25,19.4,19.5,20.4,1.5,0.1,2.5,3.6,1.7,7.5,8.5,
69,Chris Paul,PHX,45,25,20,32.0,57.7,61.6,9.0,1.1,16.8,22.9,11.1,15.5,19.3,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,61,42,19,14.4,12.1,10.0,0.8,0.1,1.2,1.9,0.9,6.2,7.2,
72,Christian Koloko,TOR,46,21,25,14.4,11.5,8.8,0.5,0.1,0.7,1.2,0.6,4.2,5.1,
73,Christian Wood,DAL,55,29,26,26.8,30.9,28.7,1.6,0.3,3.1,4.3,2.1,5.2,6.8,
74,Chuma Okeke,ORL,21,5,16,19.5,17.5,12.6,1.2,0.2,2.1,3.2,1.5,7.1,8.7,
75,Clint Capela,ATL,51,28,23,26.9,26.3,14.7,0.9,0.2,1.5,2.2,1.1,3.4,4.2,
76,Coby White,CHI,57,26,31,22.5,25.2,26.6,2.2,0.4,4.0,5.7,2.8,8.8,11.2,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,9,4,5,14.0,16.0,11.9,0.7,0.2,1.3,2.0,1.0,4.2,6.3,
79,Cole Anthony,ORL,47,21,26,25.1,39.3,39.9,4.0,0.3,7.2,10.5,4.8,10.2,12.3,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
82,Corey Kispert,WAS,59,27,32,27.3,21.6,19.5,1.2,0.1,2.2,3.1,1.5,5.5,7.0,
83,Cory Joseph,DET,48,10,38,17.1,28.8,31.6,3.3,0.3,5.4,8.7,3.8,11.4,13.3,
84,D'Angelo Russell,LAL,59,31,28,32.3,62.0,67.4,6.2,0.7,10.3,15.7,7.5,9.9,12.1,
85,Daishen Nix,HOU,47,12,35,16.7,30.6,29.4,2.6,0.3,4.9,6.3,3.0,8.3,9.9,
86,Dalano Banton,TOR,27,14,13,9.3,14.9,15.3,1.1,0.1,1.8,2.7,1.3,7.2,8.4,
87,Dalen Terry,CHI,26,13,13,5.0,5.3,4.7,0.6,0.0,0.8,1.3,0.5,10.9,9.5,
88,Damian Jones,UTA,28,8,20,9.6,7.5,5.2,0.3,0.1,0.5,0.8,0.4,3.3,5.2,
89,Damian Lillard,POR,54,26,28,36.3,56.4,74.6,7.3,1.0,12.7,18.9,9.0,12.9,16.0,
90,Damion Lee,PHX,66,37,29,21.3,21.1,20.2,1.5,0.2,2.9,3.8,1.8,6.9,8.5,
91,Daniel Gafford,WAS,65,29,36,19.7,21.0,14.0,1.0,0.0,1.3,2.4,1.1,4.6,5.1,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,7,3,4,11.4,12.0,9.9,0.3,0.1,1.3,0.9,0.4,2.4,3.6,
94,Danuel House Jr.,PHI,42,28,14,14.3,12.0,10.9,0.7,0.2,1.3,1.9,1.0,6.2,7.9,
95,Dario Saric,OKC,47,21,26,14.3,16.3,13.2,1.4,0.1,2.2,3.4,1.6,8.3,9.5,
96,Darius Bazley,PHX,38,18,20,15.1,16.9,11.6,0.9,0.1,1.4,2.3,1.0,5.3,5.8,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,58,32,26,35.2,52.8,68.9,7.9,0.9,13.1,19.1,9.6,15.0,18.1,
99,David Duke Jr.,BKN,18,7,11,9.6,8.2,9.7,0.9,0.0,1.8,2.7,1.0,10.9,12.2,
100,David Roddy,MEM,53,32,21,16.6,11.7,12.2,0.7,0.1,1.4,1.7,0.8,5.6,7.1,
101,Davion Mitchell,SAC,64,38,26,18.1,27.6,30.3,2.2,0.5,4.3,6.1,3.0,8.0,10.9,
102,Davis Bertans,DAL,35,17,18,10.7,8.8,7.9,0.4,0.1,0.7,1.1,0.5,4.9,5.9,
103,Davon Reed,LAL,39,25,14,8.6,12.4,10.2,0.5,0.1,1.1,1.3,0.7,4.4,5.4,
104,Day'Ron Sharpe,BKN,36,16,20,11.2,13.4,9.4,0.8,0.0,1.2,2.0,0.9,6.0,6.6,
105,De'Aaron Fox,SAC,58,36,22,34.1,53.3,68.1,6.3,0.4,12.1,16.6,7.4,11.8,13.9,
106,De'Andre Hunter,ATL,57,32,25,31.8,22.5,23.1,1.4,0.1,2.9,3.7,1.7,6.2,7.5,
107,De'Anthony Melton,PHI,63,42,21,28.2,37.7,32.2,2.7,0.4,5.0,7.5,3.5,7.1,9.2,
108,DeAndre Jordan,DEN,35,22,13,14.3,14.0,10.7,0.9,0.0,1.3,2.3,1.0,6.3,6.9,
109,DeMar DeRozan,CHI,59,28,31,36.2,35.4,52.2,5.1,1.2,9.5,13.3,6.7,14.4,19.0,
110,Dean Wade,CLE,37,25,12,20.3,17.5,12.5,0.9,0.2,1.8,2.4,1.1,4.9,6.0,
111,Deandre Ayton,PHX,57,29,28,30.3,35.3,27.3,1.9,0.1,2.7,4.8,2.2,5.5,6.1,
112,Dejounte Murray,ATL,62,32,30,36.4,49.1,58.4,6.0,0.5,10.5,15.0,7.0,12.3,14.2,
113,Delon Wright,WAS,38,22,16,24.4,38.9,36.7,4.0,0.4,7.1,10.5,4.8,10.3,12.3,
114,Deni Avdija,WAS,65,30,35,25.9,31.3,24.4,2.5,0.4,4.5,6.5,3.2,7.9,10.1,
115,Dennis Schroder,LAL,54,29,25,30.5,40.4,45.3,4.7,0.6,8.7,12.2,5.7,11.6,14.1,
116,Dennis Smith Jr.,CHA,46,16,30,25.2,39.0,41.5,4.5,0.4,9.3,12.1,5.7,11.6,14.5,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,50,20,30,14.0,13.9,10.2,0.6,0.1,0.9,1.7,0.7,4.3,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,67,46,21,27.9,34.6,35.9,3.9,0.4,6.3,9.9,4.4,11.1,12.8,
122,Desmond Bane,MEM,43,26,17,31.2,40.3,46.3,4.1,0.8,7.4,10.7,5.4,10.3,13.4,
123,Devin Booker,PHX,39,26,13,34.1,35.2,55.2,5.8,0.9,11.2,15.1,7.2,16.4,20.5,
124,Devin Vassell,SAS,32,10,22,30.9,32.7,39.3,3.6,0.5,6.4,9.4,4.4,11.0,13.4,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,63,29,34,17.3,25.2,26.1,2.5,0.2,4.5,5.9,2.8,10.0,11.2,
127,Dewayne Dedmon,PHI,30,17,13,11.7,14.2,10.7,0.5,0.0,1.0,1.3,0.6,3.8,4.2,
128,Dillon Brooks,MEM,59,36,23,30.3,24.3,31.3,2.5,0.3,4.4,6.3,3.0,10.4,12.3,
129,Domantas Sabonis,SAC,63,38,25,34.5,64.3,50.1,7.0,0.3,12.2,18.7,7.8,10.9,12.1,
130,Dominick Barlow,SAS,14,1,13,11.0,8.9,6.6,0.6,0.0,1.2,1.7,0.7,7.3,8.1,
131,Donovan Mitchell,CLE,58,37,21,35.6,41.1,58.2,4.7,0.8,9.1,12.0,6.0,11.5,14.7,
132,Donte DiVincenzo,GSW,56,31,25,26.2,38.4,33.4,3.3,0.7,6.2,8.8,4.4,8.7,11.5,
133,Dorian Finney-Smith,BKN,53,25,28,31.3,29.0,23.8,1.5,0.4,3.2,4.1,2.1,5.3,7.2,
134,Doug McDermott,SAS,55,17,38,20.5,18.0,19.5,1.4,0.3,2.8,3.5,1.8,7.9,10.1,
135,Draymond Green,GSW,58,30,28,31.4,61.4,48.1,6.9,0.7,13.6,18.5,8.4,11.2,13.7,
136,Drew Eubanks,POR,65,29,36,19.8,21.2,13.4,1.2,0.1,2.4,3.4,1.4,5.7,6.8,
137,Dru Smith,BKN,10,4,6,12.4,17.5,16.7,1.5,0.0,2.6,3.5,1.6,8.6,9.1,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,33,15,18,17.3,17.0,17.8,1.2,0.2,2.7,3.2,1.7,7.0,9.8,
140,Dwight Powell,DAL,62,33,29,19.9,20.0,13.5,0.8,0.1,1.7,2.2,1.0,4.1,5.3,
141,Dyson Daniels,NOP,44,23,21,19.0,23.2,18.2,2.4,0.2,4.4,6.3,2.9,10.3,12.5,
142,Edmond Sumner,BKN,47,28,19,14.5,16.4,19.3,1.4,0.3,2.6,3.5,1.9,8.8,11.3,
143,Eric Gordon,LAC,56,16,40,29.3,26.5,32.9,2.8,0.4,4.9,7.1,3.6,10.6,13.4,
144,Eugene Omoruyi,DET,27,9,18,12.5,9.1,8.6,0.5,0.1,0.6,1.1,0.6,5.3,6.5,
145,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
146,Evan Mobley,CLE,67,40,27,34.1,41.9,30.5,2.7,0.4,4.6,7.0,3.4,6.4,8.0,
147,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
148,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
149,Frank Kaminsky,HOU,32,11,21,6.6,11.2,9.0,0.9,0.0,1.6,2.2,1.0,7.8,9.0,
150,Frank Ntilikina,DAL,41,19,22,11.8,12.4,11.9,1.1,0.1,2.0,3.1,1.2,9.1,10.0,
151,Franz Wagner,ORL,66,26,40,32.9,34.7,42.5,3.4,0.4,7.0,9.3,4.3,9.9,12.4,
152,Fred VanVleet,TOR,56,26,30,37.0,62.9,69.6,7.0,0.7,13.1,17.4,8.3,11.1,13.1,
153,Furkan Korkmaz,PHI,26,18,8,10.0,10.2,11.2,0.7,0.2,1.7,1.7,1.0,6.8,9.4,
154,Gabe Vincent,MIA,54,29,25,26.2,31.8,35.1,2.5,0.3,4.9,6.6,3.1,7.9,9.6,
155,Garrett Temple,NOP,19,11,8,7.0,6.8,6.3,0.5,0.2,1.1,1.2,0.8,7.8,11.6,
156,Garrison Mathews,ATL,47,13,34,12.9,9.6,9.9,0.5,0.1,0.8,1.3,0.6,5.1,6.2,
157,Gary Harris,ORL,36,15,21,24.9,14.0,17.5,1.2,0.2,2.4,3.2,1.6,8.7,11.1,
158,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
159,Gary Trent Jr.,TOR,59,27,32,32.7,22.4,32.9,1.6,0.3,3.4,4.3,2.1,7.2,9.3,
160,George Hill,IND,37,24,13,18.7,26.3,25.6,2.4,0.2,4.3,6.1,2.7,9.1,10.4,
161,Georges Niang,PHI,63,42,21,19.3,21.7,16.3,1.1,0.1,1.4,2.9,1.3,5.0,5.9,
162,Giannis Antetokounmpo,MIL,52,39,13,32.5,46.0,55.9,5.5,0.7,11.2,14.5,6.3,11.9,13.8,
163,Goga Bitadze,ORL,26,8,18,10.1,11.8,9.0,0.9,0.1,1.3,2.3,1.0,7.5,8.5,
164,Goran Dragic,MIL,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
165,Gordon Hayward,CHA,42,17,25,31.6,32.6,35.0,3.9,0.6,7.2,10.0,4.8,12.0,14.7,
166,Gorgui Dieng,SAS,22,2,20,9.7,13.8,12.9,1.4,0.0,2.7,3.5,1.5,9.9,11.2,
167,Grant Williams,BOS,65,45,20,27.0,22.3,17.9,1.8,0.2,2.7,4.8,2.0,7.9,9.1,
168,Grayson Allen,MIL,62,46,16,27.8,25.7,25.5,2.4,0.5,4.4,6.2,3.0,9.2,11.9,
169,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
170,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
171,Harrison Barnes,SAC,65,39,26,32.9,33.8,28.0,1.6,0.3,3.6,4.5,2.1,4.8,6.3,
172,Haywood Highsmith,MIA,45,23,22,19.0,15.4,11.6,0.7,0.1,1.9,2.0,0.9,4.5,5.6,
173,Herbert Jones,NOP,50,21,29,29.1,32.1,25.1,2.3,0.2,4.2,5.7,2.6,7.2,8.1,
174,Immanuel Quickley,NYK,67,39,28,28.1,34.6,38.6,3.2,0.5,6.0,8.2,3.8,9.2,11.1,
175,Isaac Okoro,CLE,69,42,27,21.4,13.8,12.0,1.2,0.2,1.8,2.8,1.5,8.4,10.7,
176,Isaiah Hartenstein,NYK,68,39,29,19.4,23.7,12.2,0.9,0.1,1.9,2.3,1.0,3.7,4.4,
177,Isaiah Jackson,IND,49,19,30,15.2,14.9,12.5,0.9,0.1,1.5,2.3,1.2,5.9,7.8,
178,Isaiah Joe,OKC,58,28,30,17.4,14.8,15.8,1.2,0.2,1.8,3.0,1.5,7.8,10.0,
179,Isaiah Livers,DET,43,9,34,22.1,18.0,14.7,0.7,0.1,1.5,1.8,0.8,3.9,4.6,
180,Isaiah Mobley,CLE,8,5,3,3.3,3.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
182,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
183,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,Ish Smith,DEN,33,21,12,9.7,17.9,18.9,2.3,0.2,4.2,5.9,2.8,12.8,15.4,
185,Ish Wainright,PHX,48,27,21,15.1,10.8,9.3,0.9,0.1,1.5,2.4,1.0,8.7,9.7,
186,Ivica Zubac,LAC,62,34,28,29.1,32.5,19.2,1.1,0.2,1.8,2.7,1.3,3.3,4.0,
187,JD Davison,BOS,7,6,1,2.6,2.4,3.0,0.4,0.0,0.6,1.0,0.4,17.6,17.6,
188,JT Thor,CHA,55,17,38,11.5,11.4,7.6,0.4,0.1,0.8,1.1,0.5,3.8,4.6,
189,Ja Morant,MEM,53,34,19,32.5,48.0,65.0,8.2,0.7,14.5,20.6,9.5,17.1,19.7,
190,JaMychal Green,GSW,47,24,23,14.1,16.5,13.4,0.9,0.1,1.9,2.4,1.0,5.4,6.3,
191,JaVale McGee,DAL,36,17,19,8.1,7.6,5.7,0.3,0.0,0.5,0.7,0.3,3.6,4.0,
192,Jabari Smith Jr.,HOU,63,14,49,30.2,31.4,24.0,1.2,0.2,2.0,3.0,1.5,3.9,4.9,
193,Jabari Walker,POR,43,20,23,8.8,6.9,5.3,0.5,0.1,1.0,1.3,0.6,7.4,9.1,
194,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
195,Jaden Hardy,DAL,33,16,17,11.8,11.2,14.7,0.8,0.2,1.9,2.5,1.2,7.5,10.8,
196,Jaden Ivey,DET,61,15,46,30.2,35.2,44.9,4.9,0.3,8.9,12.8,5.8,13.9,16.4,
197,Jaden McDaniels,MIN,65,33,32,30.7,27.0,23.9,2.0,0.2,3.2,5.0,2.4,7.5,9.0,
198,Jaden Springer,PHI,7,7,0,3.7,1.4,2.4,0.1,0.0,0.1,0.4,0.1,10.0,10.0,
199,Jae Crowder,MIL,8,7,1,18.4,22.1,12.3,1.4,0.4,3.0,3.5,1.9,6.2,8.5,
200,Jae'Sean Tate,HOU,26,4,22,21.8,30.8,30.3,2.4,0.2,5.6,6.6,3.0,7.9,9.6,
201,Jake LaRavia,MEM,32,21,11,12.1,10.9,8.1,0.7,0.2,1.4,1.7,0.8,6.0,7.4,
202,Jakob Poeltl,TOR,57,17,40,26.6,41.8,29.4,2.9,0.3,4.6,7.3,3.4,7.0,8.2,
203,Jalen Brunson,NYK,62,36,26,34.9,58.9,71.0,6.1,0.8,11.8,16.2,7.6,10.4,12.9,
204,Jalen Duren,DET,52,14,38,25.2,27.3,13.9,1.1,0.1,1.7,2.8,1.3,4.0,4.9,
205,Jalen Green,HOU,60,13,47,33.6,39.5,52.9,3.6,0.6,6.5,9.1,4.7,9.0,11.8,
206,Jalen Johnson,ATL,62,32,30,14.5,15.6,8.5,1.0,0.0,1.8,2.4,1.1,6.4,6.8,
207,Jalen McDaniels,PHI,68,24,44,24.9,26.9,21.6,1.8,0.2,3.1,4.5,2.1,6.6,7.8,
208,Jalen Smith,IND,55,27,28,18.2,19.8,16.4,0.9,0.2,1.3,2.3,1.1,4.5,5.6,
209,Jalen Suggs,ORL,42,16,26,23.7,32.9,31.5,3.2,0.2,5.0,8.0,3.6,9.8,11.0,
210,Jalen Williams,OKC,60,28,32,29.5,31.0,32.3,3.1,0.4,5.2,8.0,3.8,10.1,12.1,
211,Jamal Cain,MIA,14,8,6,13.3,8.3,7.1,0.6,0.1,1.0,1.7,0.7,7.8,8.6,
212,Jamal Murray,DEN,53,37,16,32.8,48.7,59.9,6.0,0.9,10.2,15.1,7.5,12.3,15.5,
213,Jamaree Bouyea,WAS,4,2,2,16.3,23.3,21.5,1.0,0.0,1.8,2.3,1.3,4.3,5.4,
214,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
215,James Harden,PHI,49,33,16,36.9,70.0,79.0,10.8,1.2,17.4,27.9,13.5,15.4,19.3,
216,James Johnson,IND,12,5,7,8.2,7.8,7.7,0.6,0.1,1.6,1.8,0.8,7.5,10.8,
217,James Wiseman,DET,30,9,21,16.5,20.1,12.1,0.7,0.0,0.9,1.8,0.7,3.3,3.5,
218,Jared Butler,OKC,2,1,1,9.6,13.5,13.0,2.0,0.0,4.5,5.5,2.0,14.8,14.8,
219,Jared Rhoden,DET,4,0,4,8.2,5.8,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
220,Jaren Jackson Jr.,MEM,48,29,19,27.7,22.7,23.3,0.9,0.2,1.7,2.2,1.2,3.9,5.2,
221,Jarred Vanderbilt,LAL,63,33,30,24.2,24.5,17.5,2.6,0.2,4.6,7.1,3.0,10.6,12.4,
222,Jarrett Allen,CLE,62,39,23,33.0,30.8,23.4,1.7,0.2,3.0,4.5,2.1,5.4,6.7,
223,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
