,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,8,1,7,9.2,2.0,8.8,5.5,0.2,1.31,0.43,0.229,0.0,0.0,0.1,0.0,0.0,2.0
52,Buddy Hield,IND,78,34,44,31.2,16.8,58.8,34.2,2.0,2.03,1.34,0.285,0.4,0.0,0.9,0.765,0.0,0.941
53,CJ McCollum,NOP,73,37,36,35.2,20.8,74.7,32.7,5.4,4.36,3.88,0.279,0.8,0.0,0.6,0.61,0.0,0.659
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,48,20,28,15.0,3.4,12.7,7.5,0.3,1.35,0.39,0.264,0.1,0.0,0.6,0.0,0.0,0.71
56,Caleb Martin,MIA,68,36,32,29.6,9.8,38.9,21.8,1.6,2.47,1.58,0.251,0.6,0.1,2.4,0.864,0.0,0.644
57,Cam Reddish,POR,40,14,26,24.7,9.7,28.5,17.8,1.5,3.1,2.17,0.34,0.6,0.0,0.7,0.783,0.0,1.138
58,Cam Thomas,BKN,56,30,26,16.2,10.0,28.2,13.2,2.3,4.83,4.29,0.353,0.3,0.0,0.2,0.947,0.0,1.231
59,Cameron Johnson,BKN,41,24,17,28.5,15.4,39.3,25.4,1.5,2.25,1.67,0.393,0.6,0.0,1.2,0.435,0.0,0.979
60,Cameron Payne,PHX,46,26,20,20.6,10.4,50.5,17.7,4.2,5.02,4.41,0.206,0.1,0.0,0.2,0.667,0.0,0.8
61,Caris LeVert,CLE,74,45,29,30.2,12.1,47.1,27.7,2.8,3.58,3.01,0.257,0.6,0.1,1.0,0.5,0.0,0.5
62,Carlik Jones,CHI,4,1,3,6.9,0.3,10.8,5.0,0.8,4.21,3.79,0.023,0.0,0.0,0.3,0.0,0.0,0.0
63,Cedi Osman,CLE,75,47,28,20.1,8.6,28.0,19.1,1.1,2.33,1.53,0.307,0.4,0.0,0.8,0.815,0.0,0.86
64,Charles Bassey,SAS,35,9,26,14.5,5.7,24.9,14.2,0.6,1.49,0.42,0.228,1.9,0.4,4.7,0.424,0.769,0.976
65,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
66,Chimezie Metu,SAC,64,41,23,10.3,4.6,15.2,8.9,0.4,1.72,0.78,0.306,1.2,0.3,2.7,0.455,0.632,1.07
67,Chris Boucher,TOR,74,38,36,20.1,9.4,23.5,12.4,0.7,1.66,0.58,0.401,0.5,0.1,3.9,0.833,0.0,1.068
68,Chris Duarte,IND,46,19,27,19.5,7.9,29.1,18.9,1.1,2.2,1.54,0.27,0.3,0.0,0.5,0.833,0.0,0.87
69,Chris Paul,PHX,58,32,26,31.9,13.7,74.4,27.2,6.9,5.6,4.8,0.184,0.3,0.2,0.3,0.188,0.333,0.368
70,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
71,Christian Braun,DEN,73,48,25,15.1,4.4,17.3,9.9,0.6,2.14,1.21,0.255,0.4,0.0,0.9,0.654,0.0,0.642
72,Christian Koloko,TOR,56,28,28,13.8,3.1,14.5,9.3,0.3,1.2,0.27,0.213,0.9,0.1,3.0,0.327,0.667,0.8
73,Christian Wood,DAL,67,33,34,25.9,16.6,46.0,26.0,1.7,2.27,1.04,0.361,2.2,1.9,4.2,0.641,0.729,1.014
74,Chuma Okeke,ORL,24,8,16,17.8,4.5,21.3,10.7,0.7,2.0,1.22,0.209,0.1,0.0,0.7,0.667,1.0,0.438
75,Clint Capela,ATL,64,35,29,26.5,12.0,36.9,18.0,0.8,1.31,0.27,0.325,2.4,0.5,10.2,0.558,0.686,1.023
76,Coby White,CHI,71,34,37,23.3,9.5,37.8,18.5,2.1,3.31,2.61,0.252,0.1,0.0,0.2,0.667,0.0,0.538
77,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
78,Cody Zeller,MIA,13,5,8,14.1,5.8,21.6,13.5,0.6,1.73,0.64,0.267,2.4,0.0,4.0,0.645,0.0,0.731
79,Cole Anthony,ORL,59,28,31,25.8,13.0,52.9,18.8,4.2,4.71,4.1,0.246,0.4,0.0,0.9,0.652,0.0,0.764
80,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
81,Collin Sexton,UTA,48,24,24,23.9,14.3,45.9,19.3,3.7,4.85,4.31,0.311,0.4,0.0,1.2,0.526,0.0,0.881
82,Corey Kispert,WAS,72,30,42,28.4,10.9,32.6,20.1,0.8,1.5,0.64,0.333,0.5,0.0,1.1,0.824,0.0,0.864
83,Cory Joseph,DET,60,11,49,19.3,6.7,39.6,14.7,3.3,4.97,5.06,0.17,0.1,0.0,0.3,0.25,0.0,0.588
84,D'Angelo Russell,LAL,69,37,32,32.4,17.7,79.6,34.3,5.4,4.09,3.44,0.222,0.5,0.1,0.7,0.838,0.8,0.784
85,Daishen Nix,HOU,56,14,42,16.0,4.0,36.0,14.6,2.7,4.51,4.34,0.111,0.1,0.0,0.2,1.0,0.0,0.692
86,Dalano Banton,TOR,29,16,13,8.8,4.2,19.6,9.0,1.2,3.82,2.9,0.213,0.1,0.0,0.7,1.0,0.0,1.3
87,Dalen Terry,CHI,35,16,19,5.2,1.9,7.3,3.8,0.3,2.66,2.05,0.255,0.1,0.0,0.3,0.0,0.0,0.333
88,Damian Jones,UTA,38,11,27,11.0,3.3,11.2,6.5,0.2,1.29,0.3,0.29,0.8,0.1,2.4,0.194,1.0,0.901
89,Damian Lillard,POR,58,27,31,36.3,32.2,88.1,37.4,7.6,5.16,4.57,0.365,0.4,0.1,0.6,0.625,1.0,0.556
90,Damion Lee,PHX,72,40,32,20.2,8.2,28.3,17.0,1.1,2.32,1.59,0.289,0.3,0.0,0.5,0.571,0.0,0.629
91,Daniel Gafford,WAS,77,31,46,20.5,8.9,29.1,16.3,0.7,1.5,0.35,0.305,2.0,0.4,5.4,0.622,0.588,1.18
92,Daniel Theis,IND,7,1,6,15.5,7.0,23.7,18.0,0.6,1.51,0.39,0.295,2.1,0.1,3.4,0.8,0.0,0.917
93,Danny Green,CLE,9,5,4,9.8,3.0,13.6,7.9,0.4,1.66,0.83,0.221,0.1,0.0,0.2,0.0,0.0,0.0
94,Danuel House Jr.,PHI,53,36,17,13.7,4.4,15.4,8.2,0.5,2.09,1.21,0.286,0.1,0.0,0.4,1.167,0.0,1.136
95,Dario Saric,OKC,56,25,31,14.0,6.2,23.3,13.7,0.7,1.73,0.84,0.267,0.9,0.5,1.9,0.577,0.667,0.844
96,Darius Bazley,PHX,41,19,22,14.2,5.0,22.2,10.6,0.7,2.02,1.15,0.224,0.8,0.2,1.9,0.71,0.429,0.724
97,Darius Days,HOU,4,0,4,6.2,3.8,10.8,5.5,0.2,1.19,0.14,0.349,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,69,40,29,35.5,21.6,76.7,29.3,7.3,5.72,5.39,0.282,0.6,0.0,0.6,0.737,0.667,0.732
99,David Duke Jr.,BKN,21,9,12,8.6,3.1,11.6,6.0,0.7,3.66,3.11,0.272,0.0,0.0,0.4,0.0,0.0,0.889
100,David Roddy,MEM,68,43,25,17.7,6.6,20.3,12.6,0.7,1.98,1.12,0.325,0.4,0.1,0.9,0.667,1.25,1.21
101,Davion Mitchell,SAC,79,47,32,18.0,5.6,34.7,12.6,2.6,4.52,4.4,0.163,0.1,0.0,0.4,0.545,0.0,0.742
102,Davis Bertans,DAL,43,20,23,10.4,4.1,12.6,7.7,0.3,1.19,0.41,0.325,0.2,0.0,0.3,0.5,0.0,0.462
103,Davon Reed,LAL,42,28,14,8.1,2.1,14.9,7.3,0.7,2.76,2.05,0.142,0.1,0.1,0.3,0.0,0.0,0.286
104,Day'Ron Sharpe,BKN,46,21,25,11.2,4.7,18.5,11.3,0.5,1.7,0.66,0.254,1.6,0.4,4.2,0.542,0.294,0.788
105,De'Aaron Fox,SAC,72,44,28,33.6,25.2,78.7,24.7,6.6,5.03,4.66,0.32,0.3,0.1,0.7,0.609,0.667,1.0
106,De'Andre Hunter,ATL,65,35,30,32.0,15.4,38.3,24.0,1.4,2.23,1.39,0.402,0.9,0.6,1.2,0.895,0.917,0.91
107,De'Anthony Melton,PHI,76,50,26,28.0,10.2,47.9,24.0,2.1,2.64,1.87,0.214,0.6,0.0,1.2,0.5,0.0,0.43
108,DeAndre Jordan,DEN,37,22,15,14.3,4.9,19.0,11.0,0.4,1.31,0.23,0.257,2.4,0.2,3.9,0.08,0.571,1.118
109,DeMar DeRozan,CHI,72,35,37,36.4,24.6,59.8,36.2,4.6,4.63,3.74,0.412,1.6,2.7,0.6,0.733,0.788,0.707
110,Dean Wade,CLE,42,29,13,20.1,4.5,22.1,12.6,0.6,1.67,0.49,0.205,0.3,0.0,0.6,0.286,0.0,0.92
111,Deandre Ayton,PHX,66,35,31,30.4,18.0,52.0,27.9,1.4,1.64,0.47,0.346,5.3,4.0,11.2,0.815,0.718,1.005
112,Dejounte Murray,ATL,73,38,35,36.3,20.5,72.6,28.6,5.9,4.9,4.45,0.282,0.5,0.1,1.1,0.368,0.3,0.7
113,Delon Wright,WAS,49,25,24,24.5,7.3,47.4,18.7,3.9,4.99,4.47,0.154,0.3,0.0,1.2,0.588,0.0,0.576
114,Deni Avdija,WAS,76,33,43,26.6,9.2,44.8,21.6,2.1,2.81,2.06,0.205,0.7,0.1,1.9,0.648,0.25,0.651
115,Dennis Schroder,LAL,67,37,30,29.6,12.4,54.8,23.2,4.3,4.76,4.16,0.226,0.2,0.0,0.3,0.429,0.0,0.476
116,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,53.9,22.8,3.8,4.23,3.85,0.163,0.3,0.1,0.9,0.722,0.5,0.843
117,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,2.8,1.6,0.2,3.24,2.57,0.286,0.0,0.0,0.2,0.0,0.0,2.0
119,Derrick Jones Jr.,CHI,61,26,35,13.9,4.9,17.8,9.4,0.4,1.28,0.39,0.274,0.7,0.0,2.2,0.85,0.667,0.91
120,Derrick Rose,NYK,27,12,15,12.5,5.6,26.9,10.7,1.9,4.25,3.86,0.21,0.2,0.0,0.4,0.667,0.0,1.0
121,Derrick White,BOS,80,55,25,28.6,12.5,47.9,20.5,3.2,4.02,3.39,0.262,0.6,0.0,1.1,0.533,0.0,0.708
122,Desmond Bane,MEM,57,37,20,31.8,21.6,63.9,34.7,3.1,2.95,2.14,0.338,0.8,0.0,0.9,1.045,0.0,0.98
123,Devin Booker,PHX,52,33,19,34.6,28.0,64.0,36.6,5.1,4.82,4.17,0.437,1.1,1.2,1.4,0.818,0.73,0.784
124,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
125,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
126,Devonte' Graham,SAS,73,31,42,18.3,7.4,34.9,16.6,2.1,3.54,2.87,0.212,0.2,0.0,0.2,0.462,0.0,0.667
127,Dewayne Dedmon,PHI,36,21,15,10.9,5.0,18.1,9.9,0.5,1.71,0.46,0.277,1.4,0.5,2.7,0.863,0.778,0.867
128,Dillon Brooks,MEM,72,45,27,30.3,14.4,41.2,26.8,1.8,2.69,1.8,0.35,0.4,0.2,0.8,0.733,0.667,0.842
129,Domantas Sabonis,SAC,78,47,31,34.8,19.2,83.9,48.3,3.4,2.43,1.4,0.229,8.6,4.4,9.6,0.606,0.47,0.863
130,Dominick Barlow,SAS,25,3,22,13.2,3.2,14.1,8.6,0.4,1.57,0.6,0.227,1.6,0.1,2.9,0.293,1.0,0.569
131,Donovan Mitchell,CLE,68,44,24,35.8,28.3,67.7,31.8,5.6,4.96,4.46,0.417,0.8,0.0,1.0,0.86,1.0,0.8
132,Donovan Williams,ATL,1,1,0,1.7,0.0,2.0,1.0,0.0,1.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Donte DiVincenzo,GSW,69,39,30,26.4,9.1,48.2,23.2,2.2,2.69,2.12,0.189,0.7,0.0,1.6,0.383,0.0,0.631
134,Dorian Finney-Smith,BKN,65,30,35,30.6,8.4,37.8,22.3,1.0,1.56,0.67,0.222,0.6,0.0,2.0,0.395,0.0,0.786
135,Doug McDermott,SAS,63,19,44,20.5,10.2,28.2,20.4,0.8,1.66,0.79,0.361,0.3,0.0,1.0,1.059,2.0,1.082
136,Draymond Green,GSW,70,38,32,31.7,8.5,73.2,40.0,2.2,1.84,0.89,0.117,2.9,1.3,3.1,0.46,0.088,0.711
137,Drew Eubanks,POR,77,31,46,20.2,6.4,27.9,15.4,0.8,1.66,0.54,0.231,2.6,0.3,4.1,0.648,0.615,0.873
138,Dru Smith,BKN,13,6,7,10.2,3.2,18.6,6.6,1.4,4.44,4.42,0.174,0.2,0.0,0.3,1.333,0.0,0.5
139,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
140,Duncan Robinson,MIA,39,17,22,16.0,6.1,22.0,15.6,0.6,1.71,0.79,0.277,0.2,0.0,0.4,1.0,0.0,1.133
141,Dwight Powell,DAL,75,37,38,19.3,6.7,25.3,14.5,0.7,1.6,0.55,0.267,2.1,0.1,5.9,0.369,0.857,0.945
142,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
143,Dyson Daniels,NOP,58,32,26,17.8,3.9,29.2,13.5,1.6,3.28,2.57,0.134,0.2,0.0,0.8,0.4,0.0,0.83
144,Edmond Sumner,BKN,52,32,20,14.0,7.3,23.7,11.1,1.6,3.97,3.47,0.306,0.3,0.0,0.6,0.714,0.0,1.094
145,Eric Gordon,LAC,67,23,44,28.7,12.6,38.9,23.6,2.3,3.5,2.91,0.324,0.2,0.0,0.4,0.625,2.0,1.28
146,Eugene Omoruyi,DET,40,10,30,16.1,7.0,20.4,13.2,0.5,1.56,0.76,0.342,0.7,0.1,2.6,0.679,1.2,0.931
147,Evan Fournier,NYK,25,15,10,17.3,6.3,22.8,16.3,0.9,2.42,1.78,0.275,0.1,0.0,0.2,0.0,0.0,0.8
148,Evan Mobley,CLE,78,48,30,34.7,16.3,60.4,31.4,1.9,1.93,0.73,0.27,4.4,2.0,8.6,0.615,0.599,0.949
149,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
150,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,Frank Kaminsky,HOU,35,12,23,6.2,2.3,12.7,7.9,0.4,1.74,0.68,0.185,0.2,0.2,0.7,0.25,1.0,0.72
152,Frank Ntilikina,DAL,45,20,25,11.8,2.6,16.0,7.4,0.8,3.04,2.49,0.161,0.1,0.0,0.2,0.667,0.0,0.5
153,Franz Wagner,ORL,78,33,45,32.9,18.8,53.6,32.4,3.2,3.63,3.0,0.35,0.7,0.3,1.9,0.764,0.731,0.946
154,Fred VanVleet,TOR,68,34,34,36.8,19.5,84.8,37.0,6.5,4.57,4.18,0.229,0.2,0.0,0.2,0.667,1.0,0.8
155,Furkan Korkmaz,PHI,34,22,12,8.7,3.5,12.7,8.6,0.6,2.76,2.13,0.275,0.2,0.0,0.3,1.143,0.0,1.4
156,Gabe Vincent,MIA,65,35,30,26.3,9.7,43.6,19.8,2.8,3.88,3.22,0.222,0.2,0.0,0.4,0.5,1.0,0.724
157,Gabe York,IND,1,0,1,14.0,9.0,17.0,13.0,0.6,2.17,1.76,0.529,0.0,0.0,0.0,0.0,0.0,0.0
158,Garrett Temple,NOP,25,16,9,6.5,2.0,8.3,5.1,0.3,1.89,1.17,0.24,0.1,0.0,0.2,0.667,0.0,0.333
159,Garrison Mathews,ATL,53,16,37,12.5,4.5,13.6,8.7,0.3,1.37,0.43,0.331,0.1,0.0,0.1,0.0,0.0,1.167
160,Gary Harris,ORL,48,22,26,24.7,8.3,21.5,16.1,0.7,2.02,1.44,0.385,0.1,0.0,0.6,1.2,0.0,0.778
161,Gary Payton II,GSW,20,11,9,16.3,4.4,22.1,12.6,0.6,1.57,0.66,0.197,0.7,0.1,2.3,0.143,1.0,0.711
162,Gary Trent Jr.,TOR,64,30,34,32.3,17.4,38.8,30.2,1.6,2.44,1.87,0.449,0.4,0.0,0.6,1.08,0.0,1.026
163,George Hill,IND,44,26,18,18.0,4.7,31.1,12.3,2.2,4.33,3.82,0.15,0.3,0.0,0.5,0.538,0.0,0.478
164,Georges Niang,PHI,76,50,26,19.3,8.0,28.5,15.3,0.6,1.34,0.45,0.28,0.1,0.0,0.4,0.4,0.0,1.296
165,Giannis Antetokounmpo,MIL,63,47,16,32.1,31.1,77.7,36.3,5.2,4.05,2.98,0.4,4.3,4.3,5.3,0.593,0.451,1.116
166,Goga Bitadze,ORL,35,13,22,11.1,4.1,16.6,11.0,0.4,1.55,0.54,0.247,0.8,0.2,3.2,0.517,0.375,0.838
167,Goran Dragic,MIL,55,26,29,14.7,6.1,32.7,12.7,2.3,4.22,3.67,0.186,0.1,0.1,0.2,1.0,0.75,0.909
168,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
169,Gorgui Dieng,SAS,29,2,27,10.9,3.4,20.3,14.0,0.7,1.93,0.67,0.17,0.7,0.6,1.2,0.095,0.294,0.514
170,Grant Williams,BOS,77,53,24,26.2,8.3,30.0,16.4,0.9,1.8,0.76,0.275,0.6,0.1,1.6,0.4,0.5,0.697
171,Grayson Allen,MIL,72,53,19,27.4,10.4,35.0,23.2,1.4,2.37,1.43,0.297,0.3,0.0,1.0,0.545,0.0,0.551
172,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
173,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
174,Harrison Barnes,SAC,80,48,32,32.7,15.0,46.2,29.8,1.7,2.19,1.12,0.325,0.7,0.8,1.8,0.741,0.841,1.007
175,Haywood Highsmith,MIA,51,26,25,17.5,4.3,19.6,11.3,0.6,1.7,0.91,0.218,0.6,0.0,1.9,0.241,0.0,0.516
176,Herbert Jones,NOP,64,30,34,29.3,9.8,42.8,23.2,1.5,2.17,1.12,0.23,0.9,0.1,2.2,0.518,0.75,0.693
177,Immanuel Quickley,NYK,79,47,32,28.8,14.6,51.0,24.8,3.8,4.5,3.92,0.287,0.3,0.0,0.4,0.409,0.0,0.5
178,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884
