,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
19,Andrew Nembhard,IND,66,30,36,27.2,34.4,37.9,4.1,0.4,8.2,11.1,5.2,12.0,15.2,
20,Andrew Wiggins,GSW,36,18,18,32.3,28.8,33.3,2.3,0.6,4.8,6.3,3.1,8.0,10.9,
21,Anfernee Simons,POR,62,27,35,35.0,45.4,57.5,4.1,1.0,7.1,10.3,5.4,9.0,11.8,
22,Anthony Davis,LAL,47,24,23,33.7,44.1,38.0,2.6,0.3,4.4,6.3,2.9,5.8,6.7,
23,Anthony Edwards,MIN,71,35,36,36.0,45.0,53.5,4.4,0.8,7.9,11.5,5.4,9.9,12.0,
24,Anthony Gill,WAS,50,18,32,9.8,7.1,6.0,0.5,0.0,0.8,1.3,0.5,6.5,7.6,
25,Anthony Lamb,GSW,53,29,24,20.0,26.7,19.6,1.6,0.2,3.6,4.9,2.2,6.2,8.1,
26,Austin Reaves,LAL,55,28,27,28.0,28.0,27.7,3.0,0.4,5.6,7.5,3.6,10.7,12.9,
27,Austin Rivers,MIN,52,25,27,19.5,17.4,18.2,1.4,0.3,2.4,3.8,1.8,8.3,10.5,
28,Ayo Dosunmu,CHI,69,33,36,26.9,34.7,34.4,2.7,0.5,4.8,6.5,3.3,7.7,9.6,
29,Bam Adebayo,MIA,69,37,32,35.2,41.3,43.0,3.3,0.4,5.8,8.6,3.9,7.9,9.4,
30,Ben Simmons,BKN,42,24,18,26.3,52.2,42.3,6.1,0.6,9.5,15.5,7.0,11.7,13.4,
31,Bennedict Mathurin,IND,69,31,38,27.8,23.0,30.0,1.4,0.3,2.7,3.9,1.9,6.0,8.1,
32,Bismack Biyombo,PHX,52,26,26,13.8,18.3,12.6,0.9,0.1,1.4,2.2,1.0,4.9,5.4,
33,Blake Griffin,BOS,34,21,13,14.3,16.3,12.3,1.3,0.1,2.1,3.6,1.4,7.9,8.8,
34,Blake Wesley,SAS,27,6,21,17.5,25.9,27.9,2.4,0.8,5.1,6.5,3.4,9.3,13.0,
35,Boban Marjanovic,HOU,25,4,21,4.7,3.8,3.8,0.2,0.0,0.4,0.4,0.2,5.3,6.4,
36,Bobby Portis,MIL,61,41,20,26.0,35.4,23.4,1.6,0.2,2.9,4.2,1.9,4.4,5.4,
37,Bogdan Bogdanovic,ATL,47,23,24,28.3,26.9,29.3,2.8,0.3,4.9,7.1,3.4,10.5,12.8,
38,Bojan Bogdanovic,DET,58,15,43,32.0,26.0,34.4,2.6,0.4,5.6,6.9,3.3,9.9,12.5,
39,Bol Bol,ORL,67,26,41,21.4,13.2,12.6,0.9,0.1,1.6,2.3,1.0,6.9,7.9,
40,Bones Hyland,LAC,48,31,17,19.1,31.9,37.8,2.9,0.5,5.3,7.4,3.8,9.2,11.8,
41,Bradley Beal,WAS,50,24,26,33.5,42.9,56.1,5.4,0.8,10.8,14.5,7.0,12.6,16.3,
42,Brandon Boston Jr.,LAC,21,8,13,11.7,12.8,14.3,0.9,0.2,2.1,2.1,1.0,7.1,8.2,
43,Brandon Clarke,MEM,56,32,24,19.5,20.0,17.9,1.3,0.2,2.5,3.4,1.6,6.4,8.1,
44,Brandon Ingram,NOP,36,17,19,33.2,38.6,53.4,5.2,0.8,10.4,14.0,6.6,13.5,17.1,
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,70,51,19,30.6,20.4,22.5,1.3,0.2,2.2,3.4,1.5,6.4,7.6,
47,Bruce Brown,DEN,72,49,23,28.1,38.4,37.6,3.3,0.6,5.3,8.2,4.0,8.7,10.5,
48,Bruno Fernando,ATL,35,11,24,10.7,15.0,10.3,0.9,0.1,1.5,2.4,1.0,5.9,6.9,
49,Bryce McGowens,CHA,38,12,26,14.8,10.1,10.1,0.9,0.1,1.4,2.1,1.1,9.2,10.5,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,7,1,6,9.8,6.0,5.7,0.4,0.0,1.0,1.3,0.4,7.1,7.1,
52,Buddy Hield,IND,73,33,40,31.7,42.6,39.1,2.7,0.6,4.9,7.1,3.6,6.4,8.4,
53,CJ McCollum,NOP,66,32,34,35.1,50.6,64.8,5.9,0.6,10.8,15.4,7.3,11.6,14.5,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,44,17,27,15.3,8.7,6.8,0.5,0.0,0.8,1.3,0.5,5.5,6.0,
56,Caleb Martin,MIA,63,34,29,29.7,28.2,25.6,1.6,0.3,3.5,4.6,2.2,5.7,7.7,
57,Cam Reddish,POR,37,14,23,24.9,17.8,21.2,1.5,0.2,2.8,3.7,1.7,8.3,9.5,
58,Cam Thomas,BKN,52,28,24,16.6,17.8,23.2,1.4,0.3,2.6,3.6,1.7,8.1,9.7,
59,Cameron Johnson,BKN,34,19,15,28.0,24.4,25.4,1.7,0.3,3.4,4.7,2.3,6.9,9.4,
60,Cameron Payne,PHX,40,21,19,21.2,39.2,42.2,4.6,0.8,8.9,11.4,5.9,11.8,15.1,
61,Caris LeVert,CLE,69,42,27,30.0,33.5,34.6,3.9,0.4,6.8,10.0,4.8,11.8,14.3,
62,Carlik Jones,CHI,1,0,1,21.7,28.0,25.0,2.0,0.0,4.0,4.0,2.0,7.1,7.1,
63,Cedi Osman,CLE,70,44,26,20.7,19.9,21.2,1.5,0.3,2.4,3.8,1.9,7.6,9.8,
64,Charles Bassey,SAS,35,9,26,14.5,19.3,12.6,1.3,0.1,2.1,3.4,1.6,7.0,8.1,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,59,36,23,10.8,11.1,8.9,0.7,0.1,1.0,1.8,0.8,6.1,7.3,
67,Chris Boucher,TOR,67,33,34,20.0,14.7,11.3,0.4,0.0,0.8,1.0,0.5,2.7,3.3,
68,Chris Duarte,IND,45,19,26,19.8,19.9,20.6,1.4,0.1,2.5,3.4,1.6,7.0,7.9,
69,Chris Paul,PHX,51,26,25,32.0,57.3,61.2,9.1,1.0,16.9,23.2,11.2,15.8,19.5,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,67,45,22,14.5,12.2,10.0,0.8,0.1,1.2,1.9,0.9,6.3,7.1,
72,Christian Koloko,TOR,50,24,26,13.9,11.2,8.4,0.5,0.1,0.7,1.2,0.6,4.3,5.2,
73,Christian Wood,DAL,60,31,29,26.7,31.2,29.4,1.9,0.3,3.2,4.8,2.3,5.9,7.4,
74,Chuma Okeke,ORL,22,6,16,18.8,16.9,12.2,1.2,0.2,2.0,3.0,1.5,7.0,8.6,
75,Clint Capela,ATL,57,30,27,26.6,26.2,14.4,0.9,0.2,1.5,2.3,1.1,3.4,4.4,
76,Coby White,CHI,63,30,33,22.9,26.3,27.7,2.3,0.4,4.2,6.0,3.0,8.9,11.3,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,10,4,6,13.0,15.2,11.3,0.6,0.3,1.3,1.8,1.0,3.9,6.6,
79,Cole Anthony,ORL,54,25,29,25.6,38.8,39.7,3.9,0.3,7.1,10.1,4.7,10.0,12.0,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
82,Corey Kispert,WAS,65,28,37,27.7,22.0,20.0,1.2,0.1,2.2,3.2,1.6,5.5,7.1,
83,Cory Joseph,DET,54,11,43,18.5,30.4,33.6,3.4,0.3,5.9,9.0,3.9,11.1,12.9,
84,D'Angelo Russell,LAL,65,34,31,32.5,61.2,66.8,6.2,0.7,10.6,16.0,7.7,10.1,12.6,
85,Daishen Nix,HOU,49,12,37,16.6,30.4,29.2,2.5,0.3,4.9,6.2,3.0,8.3,9.8,
86,Dalano Banton,TOR,27,14,13,9.3,14.9,15.3,1.1,0.1,1.8,2.7,1.3,7.2,8.4,
87,Dalen Terry,CHI,28,13,15,5.3,5.4,4.6,0.6,0.0,0.8,1.3,0.5,10.6,9.3,
88,Damian Jones,UTA,32,10,22,9.5,7.3,5.0,0.3,0.1,0.5,0.8,0.4,3.9,5.6,
89,Damian Lillard,POR,58,27,31,36.3,56.5,75.0,7.3,1.1,12.9,18.9,9.1,13.0,16.1,
90,Damion Lee,PHX,70,38,32,20.7,20.6,19.5,1.4,0.2,2.8,3.6,1.7,6.8,8.4,
91,Daniel Gafford,WAS,71,30,41,19.9,21.2,14.1,1.0,0.0,1.4,2.5,1.1,4.8,5.2,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,9,5,4,9.8,9.9,8.2,0.2,0.1,1.1,0.7,0.3,2.2,3.4,
94,Danuel House Jr.,PHI,48,33,15,14.3,11.9,10.6,0.7,0.2,1.3,1.9,1.0,6.2,8.1,
95,Dario Saric,OKC,53,25,28,14.1,16.6,13.7,1.4,0.1,2.2,3.5,1.5,8.2,9.3,
96,Darius Bazley,PHX,40,18,22,14.5,16.5,11.3,0.9,0.1,1.4,2.3,1.0,5.3,5.8,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,64,37,27,35.2,52.3,68.2,7.8,0.9,12.9,18.9,9.5,14.9,18.1,
99,David Duke Jr.,BKN,18,7,11,9.6,8.2,9.7,0.9,0.0,1.8,2.7,1.0,10.9,12.2,
100,David Roddy,MEM,60,38,22,17.1,12.4,13.0,0.7,0.1,1.5,1.7,0.9,5.4,7.1,
101,Davion Mitchell,SAC,71,42,29,17.9,27.4,30.0,2.2,0.5,4.3,6.0,2.9,7.9,10.7,
102,Davis Bertans,DAL,41,19,22,10.6,9.0,8.1,0.5,0.1,0.9,1.2,0.6,5.4,7.1,
103,Davon Reed,LAL,40,26,14,8.4,12.2,10.1,0.5,0.1,1.1,1.3,0.7,4.3,5.3,
104,Day'Ron Sharpe,BKN,39,16,23,11.4,13.6,9.8,0.8,0.0,1.3,1.9,0.9,5.8,6.6,
105,De'Aaron Fox,SAC,65,40,25,34.0,53.2,68.1,6.1,0.5,12.1,16.3,7.3,11.5,13.7,
106,De'Andre Hunter,ATL,63,34,29,31.9,22.3,23.0,1.4,0.1,2.8,3.7,1.7,6.4,7.6,
107,De'Anthony Melton,PHI,69,47,22,28.1,37.1,31.7,2.7,0.4,5.1,7.4,3.5,7.1,9.4,
108,DeAndre Jordan,DEN,35,22,13,14.3,14.0,10.7,0.9,0.0,1.3,2.3,1.0,6.3,6.9,
109,DeMar DeRozan,CHI,65,32,33,36.5,35.7,51.4,5.0,1.1,9.6,13.1,6.5,14.1,18.3,
110,Dean Wade,CLE,39,27,12,19.9,17.2,12.2,0.8,0.2,1.7,2.3,1.0,4.8,5.8,
111,Deandre Ayton,PHX,61,30,31,30.4,35.3,27.3,1.8,0.1,2.6,4.5,2.0,5.2,5.8,
112,Dejounte Murray,ATL,66,33,33,36.4,48.9,58.0,6.0,0.5,10.4,14.9,7.0,12.3,14.2,
113,Delon Wright,WAS,44,23,21,23.7,37.3,35.3,3.8,0.4,6.8,9.8,4.5,10.1,12.0,
114,Deni Avdija,WAS,71,31,40,26.1,31.8,24.8,2.6,0.4,4.7,6.8,3.3,8.1,10.3,
115,Dennis Schroder,LAL,60,32,28,30.0,40.0,45.1,4.5,0.6,8.4,11.6,5.5,11.2,13.6,
116,Dennis Smith Jr.,CHA,52,17,35,25.6,40.5,43.1,4.7,0.4,9.7,12.5,5.8,11.7,14.4,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,54,23,31,13.7,13.3,9.9,0.6,0.1,0.9,1.6,0.7,4.3,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,73,50,23,28.2,35.0,36.1,4.0,0.5,6.4,10.2,4.6,11.4,13.2,
122,Desmond Bane,MEM,50,32,18,31.4,41.5,47.7,4.3,0.8,7.6,11.1,5.5,10.3,13.4,
123,Devin Booker,PHX,45,27,18,34.6,35.1,55.5,5.5,1.0,11.0,14.3,6.9,15.6,19.6,
124,Devin Vassell,SAS,37,12,25,31.1,33.4,39.5,3.6,0.5,6.6,9.5,4.4,10.7,13.0,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,67,30,37,17.9,25.9,27.0,2.6,0.2,4.8,6.3,3.0,10.2,11.7,
127,Dewayne Dedmon,PHI,34,21,13,11.0,13.2,10.0,0.5,0.1,0.9,1.3,0.6,4.0,4.7,
128,Dillon Brooks,MEM,65,41,24,30.5,24.4,30.9,2.6,0.2,4.4,6.4,3.0,10.5,12.4,
129,Domantas Sabonis,SAC,70,42,28,34.8,65.2,51.0,7.3,0.3,12.6,19.5,8.1,11.1,12.4,
130,Dominick Barlow,SAS,19,2,17,12.1,9.8,7.4,0.6,0.0,1.1,1.5,0.6,5.9,6.5,
131,Donovan Mitchell,CLE,63,41,22,35.5,40.3,57.1,4.5,0.8,8.7,11.5,5.8,11.2,14.3,
132,Donte DiVincenzo,GSW,63,35,28,26.5,38.3,33.4,3.4,0.6,6.2,8.7,4.4,8.8,11.4,
133,Dorian Finney-Smith,BKN,59,26,33,30.9,28.6,23.6,1.5,0.4,3.1,4.1,2.1,5.3,7.2,
134,Doug McDermott,SAS,59,18,41,20.7,18.2,19.7,1.5,0.3,2.8,3.6,1.9,8.1,10.3,
135,Draymond Green,GSW,64,34,30,31.4,61.5,47.9,6.8,0.7,13.5,18.4,8.3,11.1,13.5,
136,Drew Eubanks,POR,70,30,40,19.5,20.9,13.1,1.2,0.1,2.3,3.3,1.4,5.8,6.8,
137,Dru Smith,BKN,10,4,6,12.4,17.5,16.7,1.5,0.0,2.6,3.5,1.6,8.6,9.1,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,35,16,19,16.5,16.2,17.0,1.1,0.2,2.5,3.0,1.6,6.9,9.7,
140,Dwight Powell,DAL,68,35,33,19.9,20.5,14.4,0.9,0.1,1.9,2.4,1.1,4.4,5.6,
141,Dylan Windler,CLE,2,2,0,4.0,6.5,6.0,0.5,0.0,0.5,1.0,0.5,7.7,7.7,
142,Dyson Daniels,NOP,51,27,24,18.5,23.6,18.9,2.4,0.2,4.4,6.2,3.0,10.2,12.7,
143,Edmond Sumner,BKN,48,28,20,14.4,16.2,19.0,1.4,0.3,2.6,3.5,1.8,8.7,11.2,
144,Eric Gordon,LAC,62,20,42,29.1,26.8,32.9,2.7,0.4,4.9,6.9,3.5,10.2,12.9,
145,Eugene Omoruyi,DET,33,10,23,14.7,11.8,11.1,0.6,0.1,0.7,1.4,0.7,5.1,6.2,
146,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
147,Evan Mobley,CLE,73,45,28,34.4,42.5,31.0,2.7,0.4,4.7,7.1,3.4,6.4,7.9,
148,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
149,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
150,Frank Kaminsky,HOU,33,12,21,6.4,10.8,8.7,0.8,0.0,1.5,2.2,1.0,7.8,9.0,
151,Frank Ntilikina,DAL,43,19,24,11.5,12.1,11.6,1.1,0.1,1.9,3.0,1.2,9.1,10.2,
152,Franz Wagner,ORL,73,30,43,33.0,34.9,42.4,3.6,0.4,7.2,9.6,4.5,10.2,12.8,
153,Fred VanVleet,TOR,61,29,32,37.1,62.9,70.2,7.1,0.7,13.1,17.6,8.3,11.3,13.2,
154,Furkan Korkmaz,PHI,30,22,8,9.2,9.2,10.3,0.6,0.2,1.5,1.5,0.9,6.9,9.5,
155,Gabe Vincent,MIA,60,33,27,26.2,32.0,35.3,2.5,0.3,4.9,6.5,3.1,7.7,9.6,
156,Garrett Temple,NOP,22,14,8,6.8,6.5,5.9,0.5,0.1,1.0,1.2,0.8,8.4,11.9,
157,Garrison Mathews,ATL,50,14,36,12.8,9.5,9.8,0.5,0.1,0.8,1.3,0.6,5.0,6.1,
158,Gary Harris,ORL,43,19,24,25.1,14.2,17.9,1.2,0.2,2.4,3.1,1.5,8.3,10.5,
159,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
160,Gary Trent Jr.,TOR,63,30,33,32.6,22.2,32.5,1.6,0.3,3.3,4.2,2.0,7.1,9.1,
161,George Hill,IND,41,26,15,18.7,26.0,25.3,2.4,0.2,4.2,6.0,2.8,9.3,10.6,
162,Georges Niang,PHI,69,47,22,19.2,21.2,16.1,1.0,0.1,1.5,2.7,1.2,4.8,5.7,
163,Giannis Antetokounmpo,MIL,57,43,14,32.4,45.7,55.2,5.5,0.6,11.2,14.7,6.4,12.1,13.9,
164,Goga Bitadze,ORL,30,10,20,10.5,12.1,9.1,0.9,0.1,1.3,2.3,1.0,7.7,8.6,
165,Goran Dragic,MIL,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
166,Gordon Hayward,CHA,48,18,30,31.5,32.4,35.0,4.0,0.6,7.3,10.4,5.0,12.4,15.3,
167,Gorgui Dieng,SAS,26,2,24,10.4,14.8,13.5,1.5,0.0,2.8,3.8,1.7,10.1,11.2,
168,Grant Williams,BOS,70,48,22,26.6,21.9,17.7,1.7,0.2,2.7,4.7,2.0,7.8,9.0,
169,Grayson Allen,MIL,66,49,17,27.7,25.2,25.0,2.3,0.5,4.2,6.0,2.9,9.0,11.5,
170,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
171,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
172,Harrison Barnes,SAC,72,43,29,32.7,33.3,27.4,1.6,0.3,3.5,4.3,2.0,4.8,6.1,
173,Haywood Highsmith,MIA,49,26,23,18.0,14.7,11.2,0.7,0.1,1.9,2.0,0.9,4.7,6.0,
174,Herbert Jones,NOP,57,25,32,29.0,32.1,24.8,2.4,0.2,4.0,5.9,2.6,7.4,8.2,
175,Immanuel Quickley,NYK,74,42,32,28.5,36.0,40.2,3.2,0.5,6.2,8.4,3.9,9.0,10.9,
176,Isaac Okoro,CLE,75,47,28,21.9,13.9,12.0,1.2,0.2,1.9,2.8,1.5,8.3,10.5,
177,Isaiah Hartenstein,NYK,75,42,33,19.6,24.0,12.5,1.0,0.1,2.0,2.6,1.2,4.2,5.0,
178,Isaiah Jackson,IND,54,22,32,15.4,15.1,12.6,0.8,0.1,1.4,2.2,1.1,5.4,7.3,
179,Isaiah Joe,OKC,65,33,32,18.2,15.8,16.5,1.1,0.2,1.9,3.0,1.4,7.2,9.2,
180,Isaiah Livers,DET,45,10,35,22.4,18.5,15.2,0.7,0.2,1.6,1.8,0.9,3.8,4.8,
181,Isaiah Mobley,CLE,9,6,3,3.4,4.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
183,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
184,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,Ish Smith,DEN,37,23,14,8.8,16.2,17.1,2.1,0.2,3.8,5.3,2.5,12.8,15.3,
186,Ish Wainright,PHX,53,28,25,15.3,11.1,9.5,0.9,0.1,1.5,2.4,1.0,8.5,9.4,
187,Ivica Zubac,LAC,68,38,30,29.0,32.5,19.0,1.1,0.2,1.8,2.7,1.3,3.3,4.0,
188,JD Davison,BOS,8,7,1,2.3,2.1,2.6,0.4,0.0,0.5,0.9,0.4,17.6,17.6,
189,JT Thor,CHA,61,18,43,12.1,12.0,8.2,0.4,0.0,0.8,1.1,0.5,3.6,4.2,
190,Ja Morant,MEM,54,35,19,32.3,47.7,64.6,8.1,0.8,14.4,20.4,9.4,17.0,19.7,
191,JaMychal Green,GSW,54,28,26,14.2,16.6,13.4,0.9,0.1,1.9,2.5,1.1,5.6,6.6,
192,JaVale McGee,DAL,37,18,19,8.0,7.5,5.6,0.3,0.0,0.5,0.7,0.3,3.6,3.9,
193,Jabari Smith Jr.,HOU,70,17,53,30.7,31.5,24.4,1.3,0.2,2.0,3.1,1.6,4.0,5.0,
194,Jabari Walker,POR,46,20,26,8.7,6.7,5.1,0.5,0.1,0.9,1.2,0.6,7.1,8.7,
195,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
196,Jaden Hardy,DAL,39,18,21,14.2,15.1,19.9,1.1,0.3,2.9,3.5,1.7,7.5,11.5,
197,Jaden Ivey,DET,64,15,49,30.4,35.4,45.2,4.9,0.3,9.0,12.8,5.8,13.9,16.4,
198,Jaden McDaniels,MIN,71,36,35,30.9,27.5,24.5,2.0,0.3,3.2,5.0,2.4,7.2,8.9,
199,Jaden Springer,PHI,11,11,0,3.9,2.0,2.5,0.4,0.0,0.4,0.9,0.4,18.2,18.2,
200,Jae Crowder,MIL,11,9,2,18.7,22.2,12.4,1.4,0.3,2.7,3.3,1.7,6.1,7.8,
201,Jae'Sean Tate,HOU,31,7,24,21.9,30.4,30.2,2.7,0.2,5.5,7.4,3.2,8.9,10.6,
202,Jake LaRavia,MEM,33,22,11,11.9,10.7,8.0,0.6,0.2,1.3,1.6,0.8,6.0,7.4,
203,Jakob Poeltl,TOR,62,20,42,26.8,41.4,29.3,2.9,0.3,4.5,7.1,3.4,6.9,8.1,
204,Jalen Brunson,NYK,65,37,28,35.0,59.1,70.9,6.2,0.8,11.7,16.4,7.7,10.4,13.0,
205,Jalen Duren,DET,57,15,42,24.7,26.8,14.0,1.1,0.1,1.7,2.9,1.4,4.2,5.0,
206,Jalen Green,HOU,67,16,51,34.2,39.9,53.3,3.5,0.6,6.5,9.0,4.6,8.9,11.6,
207,Jalen Johnson,ATL,64,32,32,14.5,15.7,8.6,1.0,0.0,1.9,2.5,1.1,6.5,7.0,
208,Jalen McDaniels,PHI,71,26,45,24.3,26.0,21.0,1.7,0.2,3.0,4.3,2.0,6.5,7.7,
209,Jalen Smith,IND,61,30,31,18.4,19.7,16.4,1.0,0.1,1.3,2.4,1.2,4.9,5.9,
210,Jalen Suggs,ORL,45,17,28,23.7,32.1,30.6,3.2,0.2,4.9,7.7,3.5,9.8,11.0,
211,Jalen Williams,OKC,67,33,34,29.9,31.6,32.9,3.2,0.4,5.5,8.3,3.8,10.3,12.0,
212,Jamal Cain,MIA,15,8,7,12.4,7.7,6.6,0.6,0.1,0.9,1.6,0.7,7.8,8.6,
213,Jamal Murray,DEN,59,40,19,33.0,49.1,60.3,6.1,0.9,10.3,15.2,7.6,12.4,15.5,
214,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
215,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
216,James Harden,PHI,53,36,17,36.9,70.0,79.0,10.8,1.2,17.5,28.1,13.6,15.5,19.5,
217,James Johnson,IND,14,6,8,8.8,8.6,8.6,0.7,0.1,1.8,2.1,0.9,8.3,10.7,
218,James Wiseman,DET,36,10,26,18.3,21.8,13.1,0.6,0.0,1.1,1.7,0.7,2.9,3.2,
219,Jared Butler,OKC,2,1,1,9.6,13.5,13.0,2.0,0.0,4.5,5.5,2.0,14.8,14.8,
220,Jared Rhoden,DET,7,1,6,9.4,7.3,5.3,0.3,0.0,1.1,0.6,0.3,3.9,3.9,
221,Jaren Jackson Jr.,MEM,55,35,20,28.1,23.1,24.5,0.9,0.2,1.7,2.3,1.2,3.9,5.4,
222,Jarred Vanderbilt,LAL,69,36,33,24.4,24.5,17.2,2.6,0.2,4.6,7.0,3.0,10.4,12.3,
223,Jarrell Brantley,UTA,1,0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
