,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Giannis Antetokounmpo,MIL,54,8.2,27.0,1.15,9.4,3.1,5.3,58.4,60.0,32.8,10.0,31.2,7.7,59.7,53.5
1,Shai Gilgeous-Alexander,OKC,58,6.1,21.8,1.26,7.6,2.4,4.3,56.2,59.4,25.0,8.2,22.2,4.0,60.5,75.6
2,Jaylen Brown,BOS,58,5.6,21.8,1.25,7.0,2.7,4.3,61.5,66.3,16.4,9.9,15.7,4.0,59.6,75.2
3,De'Aaron Fox,SAC,61,5.6,23.5,1.18,6.6,2.5,4.1,59.9,62.5,19.9,11.4,18.8,5.6,57.2,61.3
4,LeBron James,LAL,47,7.1,25.2,1.2,8.5,3.1,5.0,62.0,65.0,21.0,13.2,19.8,5.4,59.2,63.9
5,Anthony Edwards,MIN,70,5.3,21.2,1.05,5.6,2.0,3.7,53.3,58.8,18.0,18.0,17.5,6.2,48.7,33.2
6,Buddy Hield,IND,69,4.0,25.6,1.27,5.1,1.9,3.6,51.8,68.2,2.6,7.7,2.2,0.4,48.9,79.0
7,Zach LaVine,CHI,64,4.5,19.4,1.21,5.4,1.8,3.2,56.0,61.4,20.2,9.8,19.9,3.1,57.1,67.0
8,Jayson Tatum,BOS,65,4.1,14.9,1.26,5.2,1.8,3.0,57.9,63.5,20.4,10.8,20.1,4.5,58.4,76.1
9,Jordan Poole,GSW,70,4.2,19.7,1.14,4.8,1.7,3.1,54.7,61.2,15.7,14.0,13.0,2.7,52.9,52.1
10,Ja Morant,MEM,53,5.5,20.0,1.13,6.3,2.3,3.9,59.3,62.7,17.7,15.3,15.6,4.4,55.1,49.8
11,Bennedict Mathurin,IND,67,4.0,24.5,1.2,4.9,1.5,2.8,54.3,60.8,24.7,10.7,24.0,4.1,57.2,65.2
12,Trae Young,ATL,62,5.2,19.1,1.0,5.2,1.6,3.6,44.9,50.7,18.8,14.2,14.2,2.5,46.9,23.3
13,Donovan Mitchell,CLE,60,4.3,17.1,1.19,5.1,2.0,3.5,56.5,64.0,11.3,11.7,9.0,3.9,52.7,63.2
14,Terry Rozier,CHA,61,4.5,20.3,1.04,4.7,1.8,3.7,48.7,54.6,12.0,9.8,11.2,3.6,47.8,31.2
15,Kyle Kuzma,WAS,62,4.3,19.0,1.07,4.6,1.9,3.3,56.4,62.0,9.4,15.8,9.4,2.3,49.1,36.8
