,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,60,6.2,29.6,0.97,6.0,2.1,5.5,38.3,51.7,3.2,8.4,3.0,0.5,36.8,53.0
1,Bojan Bogdanovic,DET,59,3.1,16.1,1.17,3.6,1.3,2.6,49.0,59.4,8.2,8.7,6.6,1.6,48.1,83.0
2,Lauri Markkanen,UTA,63,3.1,14.6,1.06,3.3,1.1,2.7,40.1,50.3,13.7,6.1,13.2,4.6,42.6,73.0
3,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,75.5
4,Jaylen Brown,BOS,60,2.6,10.2,0.92,2.4,0.9,2.2,40.6,49.2,5.8,10.3,5.8,1.3,39.1,39.7
5,Jordan Poole,GSW,72,2.0,9.5,0.99,2.0,0.6,1.6,37.1,49.6,11.1,11.1,10.4,2.8,38.2,55.5
6,Stephen Curry,GSW,46,3.0,12.0,0.99,3.0,0.9,2.5,37.7,50.4,8.6,10.8,7.9,1.4,38.1,58.0
7,Devin Booker,PHX,44,2.5,9.9,1.19,3.0,1.1,2.0,52.8,60.7,13.4,10.7,13.4,3.6,51.8,84.9
8,Jayson Tatum,BOS,67,2.1,7.6,0.93,2.0,0.7,1.8,38.1,45.3,9.9,9.2,10.6,3.5,38.3,43.5
9,Damian Lillard,POR,57,1.9,6.9,1.11,2.1,0.7,1.8,42.0,57.5,4.5,7.3,3.6,2.7,40.0,77.0
10,Terry Rozier,CHA,62,2.0,9.0,0.85,1.7,0.6,1.8,36.0,42.8,4.8,6.5,4.8,0.8,36.3,29.5
11,CJ McCollum,NOP,64,1.8,8.4,0.85,1.6,0.6,1.7,33.0,40.8,6.8,3.4,6.8,2.5,34.7,28.5
12,Paul George,LAC,55,1.9,8.4,0.93,1.8,0.6,1.7,36.6,45.7,7.5,7.5,6.5,1.9,37.4,41.0
13,Jordan Clarkson,UTA,61,1.9,8.6,0.86,1.6,0.6,1.6,37.5,45.3,7.1,8.8,7.1,1.8,36.3,30.5
14,Bradley Beal,WAS,49,2.1,9.5,0.92,2.0,0.8,1.7,48.1,50.6,6.7,15.4,6.7,0.0,44.2,40.5
15,Darius Garland,CLE,62,1.1,5.4,1.32,1.5,0.5,1.0,53.3,66.7,12.7,7.0,12.7,4.2,53.5,95.5
16,Desmond Bane,MEM,48,2.0,10.1,0.99,2.0,0.7,1.7,39.8,51.2,5.3,9.5,5.3,2.1,37.9,57.5
