Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
11,Giannis Antetokounmpo,PF,28,MIL,63,2024,29.0,.605,.134,.604,7.3,29.8,19.1,33.1,1.2,2.1,13.2,38.7,,4.9,3.8,8.7,.207,,5.8,2.8,8.5,5.4
12,Thanasis Antetokounmpo,SF,30,MIL,35,140,3.4,.387,.185,.444,7.7,15.0,11.5,7.0,1.0,1.8,25.4,13.0,,-0.3,0.2,-0.1,-0.032,,-8.3,-0.5,-8.8,-0.2
13,Cole Anthony,PG,22,ORL,59,1522,16.1,.573,.337,.286,3.4,17.4,10.4,22.6,1.2,2.0,11.6,21.4,,2.1,1.7,3.8,.120,,0.7,0.5,1.2,1.2
14,OG Anunoby,SF,25,TOR,66,2355,14.7,.589,.415,.191,4.2,12.3,7.9,8.0,2.7,2.1,12.2,19.5,,1.8,2.9,4.7,.096,,-0.3,0.8,0.5,1.5
15,Ryan Arcidiacono,PG,28,TOT,20,172,2.7,.351,.622,.000,0.0,9.9,5.0,17.0,1.4,0.0,15.9,11.1,,-0.2,0.1,-0.1,-0.040,,-7.3,-1.4,-8.8,-0.3
15,Ryan Arcidiacono,PG,28,NYK,11,26,3.1,.300,.600,.000,0.0,16.9,8.5,9.4,3.8,0.0,16.7,9.9,,0.0,0.0,0.0,-0.010,,-8.9,3.9,-5.1,0.0
15,Ryan Arcidiacono,PG,28,POR,9,146,2.6,.359,.625,.000,0.0,8.7,4.3,18.4,1.0,0.0,15.8,11.3,,-0.2,0.0,-0.1,-0.045,,-7.0,-2.4,-9.4,-0.3
16,Deni Avdija,SF,22,WAS,76,2020,11.2,.535,.401,.285,4.3,22.0,13.5,13.9,1.6,1.2,15.9,16.7,,0.0,2.2,2.2,.053,,-2.8,0.5,-2.3,-0.1
17,Deandre Ayton,C,24,PHO,66,2004,19.9,.615,.027,.226,9.2,27.8,18.3,9.2,0.9,2.3,11.0,23.0,,3.2,3.0,6.1,.147,,0.9,0.0,0.9,1.5
18,Udoka Azubuike,C,23,UTA,33,276,15.8,.762,.000,.296,10.0,27.2,18.7,4.5,1.0,3.7,20.8,11.7,,0.4,0.3,0.7,.124,,-1.6,0.5,-1.1,0.1
19,Marvin Bagley III,C,23,DET,40,949,17.3,.589,.169,.280,10.6,19.8,15.0,6.0,0.9,2.7,9.4,20.1,,1.3,0.6,1.9,.099,,0.4,-1.3,-0.9,0.3
20,Patrick Baldwin Jr.,SF,20,GSW,29,214,11.0,.550,.772,.059,0.5,18.3,9.5,6.0,1.3,1.6,9.6,22.5,,-0.1,0.2,0.1,.023,,-0.7,-1.3,-2.0,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
21,LaMelo Ball,PG,21,CHO,36,1268,17.9,.541,.531,.169,3.5,16.3,9.7,38.6,1.7,0.8,14.3,30.0,,0.6,1.2,1.8,.067,,3.2,-0.8,2.4,1.4
22,Mo Bamba,C,24,TOT,47,762,15.8,.605,.517,.261,8.3,24.2,16.3,8.7,0.8,5.2,10.2,16.6,,1.1,1.1,2.2,.140,,-0.2,0.8,0.6,0.5
22,Mo Bamba,C,24,ORL,40,681,16.3,.613,.505,.238,7.8,22.8,15.3,8.9,0.9,5.4,8.5,16.3,,1.2,1.0,2.1,.151,,0.4,0.9,1.3,0.6
22,Mo Bamba,C,24,LAL,7,81,11.1,.537,.625,.458,12.3,35.9,24.5,6.5,0.6,4.2,21.7,19.2,,-0.1,0.1,0.1,.049,,-5.2,-0.2,-5.4,-0.1
23,Paolo Banchero,PF,20,ORL,72,2430,14.9,.529,.254,.476,3.9,19.3,11.6,17.1,1.2,1.5,12.8,27.5,,-0.3,2.7,2.4,.047,,-0.7,-0.7,-1.5,0.3
24,Desmond Bane,SG,24,MEM,57,1810,19.2,.605,.429,.221,2.5,14.0,8.3,20.8,1.5,1.1,10.9,26.2,,3.4,2.3,5.7,.152,,3.3,0.2,3.5,2.5
25,Dalano Banton,PG,23,TOR,29,256,13.3,.491,.404,.184,3.7,13.9,8.4,16.5,2.5,4.5,11.5,23.2,,-0.1,0.4,0.3,.048,,-2.3,0.7,-1.6,0.0
26,Dominick Barlow,SF,19,SAS,25,330,11.1,.552,.062,.262,11.8,13.5,12.6,7.4,1.1,4.3,16.2,10.9,,0.2,0.2,0.4,.064,,-4.4,-0.6,-5.0,-0.3
27,Harrison Barnes,PF,30,SAC,80,2615,14.0,.629,.443,.526,3.8,12.0,7.9,6.3,1.0,0.3,8.1,17.0,,4.9,1.4,6.3,.116,,0.4,-1.5,-1.1,0.6
28,Scottie Barnes,PF,21,TOR,75,2626,15.7,.527,.221,.244,7.2,15.3,11.0,20.0,1.6,2.2,12.0,20.4,,2.4,2.7,5.1,.093,,0.6,-0.1,0.6,1.7
29,RJ Barrett,SG,22,NYK,71,2402,12.8,.532,.333,.333,2.7,13.8,8.2,12.2,0.6,0.5,11.0,26.1,,0.4,1.8,2.2,.044,,-1.2,-1.8,-3.1,-0.6
30,Will Barton,SG,32,TOT,54,963,9.6,.491,.500,.136,1.5,13.4,7.6,15.6,1.3,1.2,11.6,18.7,,-0.4,0.8,0.3,.016,,-2.1,-0.7,-2.8,-0.2
30,Will Barton,SG,32,WAS,40,782,10.0,.504,.484,.158,1.5,13.9,7.9,16.5,1.1,1.1,12.9,19.5,,-0.4,0.6,0.2,.012,,-1.8,-1.0,-2.7,-0.1
30,Will Barton,SG,32,TOR,14,181,8.0,.428,.574,.033,1.7,11.5,6.3,11.7,2.2,1.6,4.6,15.3,,-0.1,0.2,0.1,.033,,-3.8,0.3,-3.4,-0.1
31,Charles Bassey,C,22,SAS,35,508,18.8,.658,.059,.274,15.5,26.5,20.8,13.0,1.5,5.4,21.3,15.7,,0.7,0.6,1.3,.122,,-0.7,1.2,0.5,0.3
32,Keita Bates-Diop,SF,27,SAS,64,1377,14.2,.604,.308,.308,4.7,14.2,9.3,9.2,1.5,1.1,9.9,16.1,,1.7,0.6,2.3,.081,,-0.1,-0.8,-1.0,0.4
33,Nicolas Batum,PF,34,LAC,76,1664,10.9,.593,.829,.128,4.1,15.4,9.8,9.4,1.6,2.2,11.2,11.7,,1.6,1.9,3.4,.099,,-0.8,1.2,0.4,1.0
34,Darius Bazley,PF,22,TOT,41,582,12.7,.522,.295,.404,5.4,18.5,11.8,8.1,1.7,4.9,11.3,15.8,,0.1,0.8,0.9,.074,,-2.0,0.9,-1.1,0.1
34,Darius Bazley,PF,22,OKC,36,555,12.9,.525,.285,.411,5.5,18.4,11.8,7.6,1.6,4.8,10.5,15.7,,0.1,0.8,0.9,.077,,-1.8,0.7,-1.1,0.1
34,Darius Bazley,PF,22,PHO,5,27,9.7,.450,.500,.250,4.0,21.0,12.3,19.5,3.6,6.7,25.3,18.7,,-0.1,0.1,0.0,.010,,-7.0,4.5,-2.4,0.0
35,Bradley Beal,SG,29,WAS,50,1673,19.8,.593,.249,.260,2.8,10.0,6.5,26.5,1.3,1.7,12.9,29.2,,2.2,1.2,3.4,.098,,2.9,-1.2,1.7,1.6
36,Malik Beasley,SG,26,TOT,79,2041,10.7,.528,.700,.064,1.8,12.6,7.3,8.3,1.5,0.4,8.8,21.1,,-0.4,1.5,1.1,.027,,-1.1,-1.1,-2.2,-0.1
36,Malik Beasley,SG,26,UTA,55,1472,11.5,.535,.704,.066,2.0,12.4,7.3,9.1,1.4,0.5,8.0,21.2,,0.3,1.0,1.2,.040,,-0.4,-1.2,-1.6,0.1
36,Malik Beasley,SG,26,LAL,24,569,8.6,.510,.689,.057,1.2,13.1,7.4,6.4,1.6,0.1,10.7,20.8,,-0.7,0.6,-0.1,-0.008,,-2.8,-0.8,-3.6,-0.2
37,MarJon Beauchamp,SF,22,MIL,50,628,8.2,.516,.584,.149,6.4,10.5,8.5,5.8,1.4,0.7,14.5,18.5,,-0.4,0.8,0.4,.029,,-4.1,-0.6,-4.7,-0.4
38,Dāvis Bertāns,PF,30,DAL,43,448,10.6,.606,.886,.086,2.1,9.5,5.8,6.5,1.1,1.2,6.4,15.7,,0.4,0.3,0.7,.076,,-0.5,-1.2,-1.7,0.0
39,Patrick Beverley,PG,34,TOT,66,1792,8.9,.536,.664,.182,2.8,12.0,7.5,13.3,1.6,2.0,13.5,10.7,,0.8,2.1,2.9,.077,,-2.9,1.6,-1.3,0.3
39,Patrick Beverley,PG,34,LAL,45,1211,8.3,.548,.656,.207,2.2,10.0,6.2,12.1,1.6,1.8,13.8,10.6,,0.5,1.2,1.8,.070,,-3.2,1.4,-1.8,0.0
39,Patrick Beverley,PG,34,CHI,21,581,10.0,.510,.681,.129,4.0,16.4,10.3,15.6,1.7,2.5,12.8,10.7,,0.3,0.8,1.1,.092,,-2.2,1.9,-0.3,0.3
40,Saddiq Bey,SF,23,TOT,75,2086,14.4,.563,.499,.291,4.9,14.2,9.4,8.0,1.6,0.5,7.2,20.2,,2.5,1.2,3.6,.084,,0.8,-1.2,-0.5,0.8
40,Saddiq Bey,SF,23,DET,52,1500,14.3,.552,.483,.345,4.2,14.0,9.0,8.5,1.6,0.7,7.2,21.4,,1.5,0.7,2.3,.072,,0.5,-1.2,-0.7,0.5
40,Saddiq Bey,SF,23,ATL,23,586,14.6,.597,.545,.137,6.6,14.6,10.6,6.8,1.4,0.1,7.1,17.3,,1.0,0.4,1.4,.113,,1.4,-1.3,0.1,0.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
41,Khem Birch,C,30,TOR,20,162,9.4,.629,.063,.156,5.2,12.8,8.7,5.8,1.5,3.0,19.0,11.1,,0.1,0.2,0.2,.073,,-4.6,1.1,-3.6,-0.1
42,Goga Bitadze,C,23,TOT,35,390,17.1,.582,.224,.355,14.4,16.4,15.4,13.1,1.7,5.4,12.1,15.3,,0.7,0.5,1.2,.146,,-0.7,1.3,0.6,0.3
42,Goga Bitadze,C,23,IND,21,202,13.9,.551,.269,.462,13.7,13.2,13.5,12.1,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,.088,,-2.3,1.2,-1.1,0.0
42,Goga Bitadze,C,23,ORL,14,188,20.5,.613,.182,.255,15.1,19.9,17.5,14.2,1.3,6.7,7.6,15.1,,0.5,0.3,0.8,.208,,1.0,1.5,2.5,0.2
43,Bismack Biyombo,C,30,PHO,59,851,14.3,.555,.000,.340,11.0,22.1,16.4,8.8,1.0,9.0,17.9,14.0,,0.2,1.6,1.8,.102,,-3.5,2.6,-0.9,0.2
44,Buddy Boeheim,PG,23,DET,8,74,1.8,.322,.917,.083,2.9,4.7,3.8,5.4,1.3,0.0,0.0,14.3,,-0.1,0.0,-0.1,-0.077,,-7.6,-1.8,-9.4,-0.1
45,Bogdan Bogdanović,SG,30,ATL,53,1490,14.2,.585,.588,.126,1.7,10.4,6.0,13.5,1.3,1.0,9.0,19.8,,1.8,1.0,2.8,.089,,1.1,-0.7,0.5,0.9
46,Bojan Bogdanović,PF,33,DET,59,1893,17.4,.627,.400,.344,2.0,11.3,6.5,13.5,0.9,0.4,11.7,25.9,,3.1,0.4,3.5,.089,,2.6,-1.8,0.8,1.4
47,Bol Bol,PF,23,ORL,67,1431,14.8,.622,.224,.226,5.2,25.4,15.3,6.4,0.9,5.5,17.9,17.8,,0.3,2.1,2.4,.081,,-1.5,0.9,-0.5,0.5
48,Leandro Bolmaro,SG,22,UTA,14,68,-5.0,.150,.200,.000,6.5,4.7,5.6,12.4,2.1,1.2,25.9,16.6,,-0.4,0.0,-0.3,-0.231,,-12.6,-2.4,-14.9,-0.2
49,Devin Booker,SG,26,PHO,52,1798,22.2,.602,.295,.332,2.8,12.1,7.4,27.3,1.4,0.9,10.6,32.0,,4.1,1.9,6.0,.160,,4.6,-0.2,4.4,2.9
50,Brandon Boston Jr.,SG,21,LAC,21,247,13.4,.519,.240,.314,3.2,9.9,6.6,12.0,1.8,0.0,8.0,26.5,,0.0,0.2,0.2,.041,,-1.6,-0.6,-2.2,0.0
51,Chris Boucher,PF,30,TOR,74,1488,18.1,.591,.362,.321,10.9,21.3,15.7,2.7,1.5,4.0,6.1,18.0,,3.0,1.9,4.9,.158,,0.7,-0.8,-0.1,0.7
52,James Bouknight,SG,22,CHO,32,463,7.2,.474,.561,.152,1.6,14.1,7.7,11.4,1.4,0.9,12.9,19.0,,-0.6,0.4,-0.2,-0.024,,-4.8,-0.8,-5.6,-0.4
53,Jamaree Bouyea,PG,23,TOT,5,71,6.5,.504,.429,.143,1.6,8.4,4.9,7.9,2.8,2.9,21.2,11.8,,-0.1,0.1,0.0,.012,,-5.9,1.6,-4.2,0.0
53,Jamaree Bouyea,PG,23,MIA,4,65,7.8,.540,.385,.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,,-0.1,0.1,0.0,.028,,-4.9,1.9,-3.0,0.0
53,Jamaree Bouyea,PG,23,WAS,1,6,-6.9,.000,1.000,.000,0.0,17.9,9.3,0.0,0.0,0.0,0.0,7.3,,0.0,0.0,0.0,-0.152,,-16.1,-1.7,-17.8,0.0
54,Tony Bradley,C,25,CHI,12,33,21.7,.690,.417,.333,3.5,33.9,19.0,4.4,1.5,2.9,6.8,19.8,,0.1,0.1,0.2,.219,,4.4,0.5,4.8,0.1
55,Malaki Branham,SF,19,SAS,63,1477,9.6,.527,.420,.110,1.9,11.1,6.3,12.0,1.1,0.4,11.0,19.0,,-0.3,0.3,-0.1,-0.002,,-3.0,-2.0,-5.0,-1.1
56,Jarrell Brantley,PF,26,UTA,4,39,18.6,.739,.643,.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,,0.1,0.0,0.1,.160,,3.1,0.3,3.5,0.1
57,Christian Braun,SG,21,DEN,73,1099,9.8,.563,.333,.211,4.7,12.8,8.8,6.3,1.6,1.3,9.8,12.5,,0.6,1.1,1.7,.076,,-2.7,0.1,-2.6,-0.2
58,Mikal Bridges,SF,26,TOT,81,2926,17.0,.591,.346,.277,3.0,10.7,6.8,13.8,1.5,1.9,8.2,22.5,,4.6,3.1,7.7,.126,,1.7,0.2,1.9,2.9
58,Mikal Bridges,SF,26,PHO,56,2040,14.8,.574,.342,.228,3.0,10.4,6.6,14.1,1.6,2.0,8.5,19.2,,2.7,2.3,5.0,.118,,0.4,0.6,1.0,1.6
58,Mikal Bridges,SF,26,BRK,25,886,22.0,.618,.353,.355,3.0,11.6,7.4,13.1,1.3,1.5,7.7,30.0,,1.9,0.8,2.7,.145,,4.6,-0.8,3.8,1.3
59,Oshae Brissett,SF,24,IND,63,1043,10.8,.529,.502,.436,6.4,15.8,11.1,5.1,1.5,0.9,7.7,15.7,,0.6,0.7,1.2,.057,,-1.7,-1.1,-2.8,-0.2
60,Malcolm Brogdon,PG,30,BOS,67,1744,18.2,.615,.406,.251,2.7,14.7,8.8,21.5,1.3,0.9,10.8,22.8,,3.6,2.2,5.8,.160,,2.2,0.5,2.8,2.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
61,Dillon Brooks,SF,27,MEM,72,2183,9.5,.496,.441,.155,2.1,9.5,5.8,11.8,1.4,0.6,9.1,21.8,,-0.8,2.4,1.6,.035,,-3.4,-0.5,-3.8,-1.0
62,Bruce Brown,SG,26,DEN,78,2209,12.9,.568,.357,.197,3.2,13.0,8.2,15.5,1.9,2.0,13.6,17.5,,1.4,2.5,3.9,.085,,-1.3,0.5,-0.8,0.7
63,Greg Brown III,PF,21,POR,16,93,5.8,.421,.250,.429,2.5,21.1,11.7,4.5,2.1,4.8,15.3,18.4,,-0.3,0.1,-0.1,-0.070,,-8.5,0.1,-8.4,-0.2
64,Jaylen Brown,SF,26,BOS,67,2405,19.1,.581,.352,.249,3.6,17.1,10.4,16.6,1.5,0.9,11.4,31.4,,1.6,3.4,5.0,.100,,1.5,-0.2,1.2,1.9
65,Kendall Brown,SG,19,IND,6,40,9.2,.571,.143,.286,5.6,11.1,8.3,9.7,4.8,0.0,20.2,10.4,,0.0,0.1,0.1,.071,,-7.0,4.0,-3.0,0.0
66,Moses Brown,C,23,TOT,36,294,22.2,.607,.000,.750,22.0,31.0,26.5,2.1,0.7,4.2,10.5,21.2,,0.6,0.4,1.1,.179,,0.6,-1.2,-0.6,0.1
66,Moses Brown,C,23,LAC,34,288,22.7,.607,.000,.750,22.4,31.6,27.1,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,.185,,0.9,-1.3,-0.4,0.1
66,Moses Brown,C,23,BRK,2,6,-2.6,,,,0.0,0.0,0.0,0.0,8.1,0.0,100.0,7.4,,0.0,0.0,0.0,-0.129,,-12.6,2.8,-9.9,0.0
67,Sterling Brown,SG,27,LAL,4,24,7.0,.000,.500,.000,13.9,21.6,17.9,9.4,5.9,0.0,0.0,7.0,,0.0,0.1,0.0,.040,,-8.5,5.2,-3.3,0.0
68,Troy Brown Jr.,SF,23,LAL,74,1818,9.4,.560,.608,.081,3.7,13.6,8.8,6.5,1.5,0.7,9.4,12.1,,0.9,1.9,2.7,.072,,-1.9,0.7,-1.2,0.4
69,Jalen Brunson,PG,26,NYK,68,2379,21.2,.597,.269,.328,1.8,9.3,5.6,28.8,1.3,0.6,9.4,27.2,,6.9,1.8,8.8,.177,,4.4,-0.5,3.9,3.5
70,Thomas Bryant,C,25,TOT,58,1060,19.6,.681,.155,.349,9.0,24.4,16.9,4.4,0.7,2.3,8.4,18.2,,2.7,1.4,4.0,.182,,1.0,-0.6,0.4,0.6
70,Thomas Bryant,C,25,LAL,41,876,21.5,.712,.166,.359,8.5,25.1,17.1,5.0,0.8,2.2,7.4,18.2,,2.7,1.2,3.8,.210,,2.4,-0.1,2.2,0.9
70,Thomas Bryant,C,25,DEN,17,184,10.6,.523,.100,.300,11.6,20.7,16.3,1.4,0.5,2.9,12.8,18.4,,0.0,0.2,0.2,.046,,-5.6,-2.6,-8.2,-0.3
71,Reggie Bullock,SF,31,DAL,77,2331,7.7,.577,.843,.080,1.6,12.7,7.1,6.0,1.2,0.5,7.0,10.1,,1.3,1.5,2.7,.056,,-2.2,-0.3,-2.6,-0.3
72,Alec Burks,SG,31,DET,51,1122,16.5,.602,.521,.410,1.8,14.2,7.8,15.8,1.6,0.6,9.7,22.8,,1.9,0.6,2.5,.107,,1.8,-0.5,1.2,0.9
73,Deonte Burton,SG,29,SAC,2,6,-12.6,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,0.0,0.0,0.0,-0.347,,-14.7,-9.9,-24.6,0.0
74,Jared Butler,SG,22,OKC,4,29,13.1,.545,.455,.000,0.0,3.8,1.9,19.2,6.6,0.0,15.4,18.7,,0.0,0.1,0.0,.082,,-4.7,2.8,-1.9,0.0
75,Jimmy Butler,SF,33,MIA,63,2109,27.5,.645,.114,.627,7.6,13.3,10.4,27.1,2.8,1.0,8.3,25.7,,9.1,2.9,12.0,.274,,6.6,2.0,8.6,5.6
76,John Butler,C,20,POR,16,141,4.5,.355,.719,.031,2.4,8.2,5.3,3.7,1.7,3.8,0.0,10.0,,-0.1,0.1,0.0,-0.012,,-6.2,-0.5,-6.8,-0.2
77,Jamal Cain,SF,23,MIA,15,186,13.9,.579,.240,.320,7.3,17.7,12.3,7.3,2.1,0.0,6.6,14.6,,0.3,0.2,0.5,.128,,-2.1,1.3,-0.8,0.1
78,Kentavious Caldwell-Pope,SG,29,DEN,75,2352,11.3,.594,.502,.200,1.8,8.2,5.1,9.8,2.3,1.2,11.2,14.0,,1.9,2.5,4.3,.088,,-1.7,0.6,-1.2,0.5
79,Facundo Campazzo,PG,31,DAL,8,52,7.8,.360,.846,.154,0.0,4.5,2.3,22.7,5.7,0.0,17.8,14.7,,-0.1,0.1,0.0,-0.011,,-4.8,3.6,-1.2,0.0
80,Vlatko Čančar,PF,25,DEN,57,835,11.0,.613,.507,.158,3.3,13.2,8.3,11.8,1.1,1.3,13.2,13.8,,0.9,0.7,1.6,.094,,-1.7,-0.3,-2.0,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
81,Clint Capela,C,28,ATL,64,1698,22.2,.656,.002,.236,16.4,29.7,23.0,4.7,1.2,3.9,8.5,15.8,,4.8,2.4,7.2,.203,,2.4,-0.1,2.2,1.8
82,Vernon Carey Jr.,C,21,WAS,11,28,10.8,.338,.000,.250,12.4,30.7,21.9,13.3,3.5,6.0,18.4,16.9,,-0.1,0.1,0.0,.013,,-7.1,2.1,-5.0,0.0
83,Jevon Carter,PG,27,MIL,79,1769,10.8,.562,.596,.069,2.1,9.3,5.8,14.1,1.7,1.3,11.8,15.3,,1.2,2.3,3.5,.095,,-1.9,1.3,-0.6,0.6
84,Wendell Carter Jr.,C,23,ORL,56,1673,17.5,.624,.364,.320,8.1,25.3,16.7,12.0,0.8,1.9,13.2,20.6,,2.6,2.0,4.6,.133,,1.1,0.1,1.1,1.3
85,Michael Carter-Williams,PG,31,ORL,1,2,10.7,.568,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,,0.0,0.0,0.0,.093,,-5.2,-4.8,-10.0,0.0
86,Alex Caruso,PG,28,CHI,65,1542,11.5,.587,.530,.262,3.1,11.1,7.2,15.5,3.1,2.7,19.4,11.1,,1.0,2.5,3.5,.108,,-2.2,3.3,1.1,1.2
87,Julian Champagnie,SF,21,TOT,14,230,11.2,.583,.643,.071,3.2,16.9,9.8,3.0,0.8,1.8,7.5,16.9,,0.1,0.1,0.2,.041,,-2.0,-2.4,-4.4,-0.1
87,Julian Champagnie,SF,21,PHI,2,7,-3.8,.000,.500,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.8,,0.0,0.0,0.0,-0.215,,-12.0,-1.5,-13.4,0.0
87,Julian Champagnie,SF,21,SAS,12,223,11.6,.597,.646,.073,3.3,17.4,10.1,3.1,0.6,1.9,7.6,17.0,,0.1,0.1,0.2,.049,,-1.7,-2.5,-4.1,-0.1
88,Justin Champagnie,SF,21,TOR,3,11,28.9,1.000,.000,.000,9.6,33.3,20.6,15.3,0.0,0.0,0.0,11.6,,0.1,0.0,0.1,.332,,6.1,1.9,8.0,0.0
89,Kennedy Chandler,PG,20,MEM,35,279,10.4,.438,.185,.160,2.7,11.0,6.8,26.6,2.0,1.6,16.4,15.4,,-0.1,0.4,0.3,.045,,-3.5,0.8,-2.7,-0.1
90,Max Christie,SG,19,LAL,39,511,7.4,.566,.585,.151,1.5,13.8,7.9,5.2,0.8,1.2,10.3,10.4,,0.1,0.5,0.6,.057,,-3.1,0.0,-3.1,-0.1
91,Josh Christopher,SG,21,HOU,62,736,11.9,.528,.278,.188,2.7,7.4,5.0,14.3,2.2,1.7,13.9,21.9,,-0.2,0.3,0.1,.007,,-2.8,-1.2,-4.0,-0.4
92,Brandon Clarke,PF,26,MEM,56,1090,20.0,.682,.017,.393,9.0,21.1,15.1,9.5,1.5,3.1,11.8,17.7,,2.7,1.8,4.5,.199,,0.7,1.8,2.5,1.2
93,Jordan Clarkson,SG,30,UTA,61,1988,14.7,.558,.445,.238,4.0,9.4,6.7,21.0,0.8,0.6,14.0,27.8,,1.0,0.8,1.8,.043,,1.0,-2.4,-1.4,0.3
94,Nic Claxton,C,23,BRK,75,2236,20.8,.691,.003,.422,9.3,25.0,17.3,9.3,1.4,7.2,12.2,15.5,,5.1,3.9,9.1,.194,,0.8,2.2,3.0,2.8
95,Amir Coffey,SG,25,LAC,49,624,7.1,.498,.276,.434,3.1,6.4,4.8,11.2,0.6,0.7,10.8,13.6,,0.1,0.3,0.4,.033,,-4.4,-0.7,-5.0,-0.5
96,John Collins,PF,25,ATL,70,2097,13.6,.591,.335,.252,4.0,19.9,11.9,5.4,1.0,2.9,9.1,17.0,,2.1,2.1,4.2,.096,,-1.5,0.2,-1.3,0.4
97,Zach Collins,C,25,SAS,62,1410,16.2,.596,.270,.260,8.4,22.7,15.2,18.1,1.2,2.7,17.6,21.2,,1.1,1.0,2.1,.071,,-0.7,0.3,-0.4,0.5
98,Mike Conley,PG,35,TOT,65,1970,14.6,.577,.573,.268,1.9,8.0,5.0,29.5,1.7,0.6,13.2,16.2,,3.8,1.4,5.2,.126,,0.9,-0.1,0.8,1.4
